"x","y","mes_oposto","mes_relatorio","rbar","confia_theta","mes_hibrido_rbar","fonte_hibrido_rbar","mes_hibrido_nome"
-51.54999847412108,-11.849999384004242,7,9,0.6782844066619873,TRUE,7,"theta_pi","jul"
-51.44999847412109,-11.849999384004242,7,9,0.6723428964614868,TRUE,7,"theta_pi","jul"
-51.34999847412109,-11.849999384004242,7,9,0.6718782186508179,TRUE,7,"theta_pi","jul"
-51.249998474121085,-11.849999384004242,7,9,0.6573800444602966,TRUE,7,"theta_pi","jul"
-51.14999847412109,-11.849999384004242,7,9,0.6726792454719543,TRUE,7,"theta_pi","jul"
-51.04999847412108,-11.849999384004242,7,9,0.6795396208763123,TRUE,7,"theta_pi","jul"
-50.94999847412109,-11.849999384004242,7,9,0.6881898641586304,TRUE,7,"theta_pi","jul"
-50.84999847412109,-11.849999384004242,7,9,0.6851688623428345,TRUE,7,"theta_pi","jul"
-50.749998474121085,-11.849999384004242,7,9,0.6920878887176514,TRUE,7,"theta_pi","jul"
-50.64999847412109,-11.849999384004242,7,9,0.6947200298309326,TRUE,7,"theta_pi","jul"
-50.54999847412108,-11.849999384004242,7,9,0.700724184513092,TRUE,7,"theta_pi","jul"
-50.44999847412109,-11.849999384004242,7,9,0.6792915463447571,TRUE,7,"theta_pi","jul"
-50.34999847412109,-11.849999384004242,7,9,0.6854435205459595,TRUE,7,"theta_pi","jul"
-50.249998474121085,-11.849999384004242,7,9,0.673681914806366,TRUE,7,"theta_pi","jul"
-50.14999847412109,-11.849999384004242,7,9,0.6763167381286621,TRUE,7,"theta_pi","jul"
-50.04999847412108,-11.849999384004242,7,9,0.6792454123497009,TRUE,7,"theta_pi","jul"
-49.94999847412109,-11.849999384004242,7,9,0.663314163684845,TRUE,7,"theta_pi","jul"
-49.84999847412109,-11.849999384004242,7,9,0.6719561219215393,TRUE,7,"theta_pi","jul"
-49.749998474121085,-11.849999384004242,7,9,0.6632639169692993,TRUE,7,"theta_pi","jul"
-49.64999847412109,-11.849999384004242,7,9,0.6631072759628296,TRUE,7,"theta_pi","jul"
-49.54999847412108,-11.849999384004242,7,9,0.6609898805618286,TRUE,7,"theta_pi","jul"
-49.44999847412109,-11.849999384004242,7,9,0.6427571773529053,TRUE,7,"theta_pi","jul"
-49.34999847412109,-11.849999384004242,7,9,0.6731041073799133,TRUE,7,"theta_pi","jul"
-49.249998474121085,-11.849999384004242,7,9,0.6559354662895203,TRUE,7,"theta_pi","jul"
-49.14999847412109,-11.849999384004242,7,9,0.6466063261032104,TRUE,7,"theta_pi","jul"
-49.04999847412108,-11.849999384004242,7,9,0.6722084283828735,TRUE,7,"theta_pi","jul"
-48.94999847412109,-11.849999384004242,7,9,0.6735762357711792,TRUE,7,"theta_pi","jul"
-48.84999847412109,-11.849999384004242,6,9,0.6797829270362854,TRUE,6,"theta_pi","jun"
-48.749998474121085,-11.849999384004242,6,9,0.6958428025245667,TRUE,6,"theta_pi","jun"
-48.64999847412109,-11.849999384004242,6,9,0.6785715818405151,TRUE,6,"theta_pi","jun"
-48.54999847412108,-11.849999384004242,6,9,0.6870015859603882,TRUE,6,"theta_pi","jun"
-48.44999847412109,-11.849999384004242,6,9,0.6842800378799438,TRUE,6,"theta_pi","jun"
-48.34999847412109,-11.849999384004242,7,9,0.6951832175254822,TRUE,7,"theta_pi","jul"
-48.249998474121085,-11.849999384004242,7,9,0.7023257613182068,TRUE,7,"theta_pi","jul"
-48.14999847412109,-11.849999384004242,6,9,0.725922167301178,TRUE,6,"theta_pi","jun"
-48.04999847412108,-11.849999384004242,7,9,0.7055982947349548,TRUE,7,"theta_pi","jul"
-47.94999847412109,-11.849999384004242,7,9,0.7452051043510437,TRUE,7,"theta_pi","jul"
-47.84999847412109,-11.849999384004242,7,9,0.7072834968566895,TRUE,7,"theta_pi","jul"
-47.749998474121085,-11.849999384004242,7,9,0.7159527540206909,TRUE,7,"theta_pi","jul"
-47.64999847412109,-11.849999384004242,7,9,0.685092568397522,TRUE,7,"theta_pi","jul"
-47.54999847412108,-11.849999384004242,7,9,0.6936197280883789,TRUE,7,"theta_pi","jul"
-47.44999847412109,-11.849999384004242,7,9,0.7101866602897644,TRUE,7,"theta_pi","jul"
-47.34999847412109,-11.849999384004242,7,9,0.7115905284881592,TRUE,7,"theta_pi","jul"
-47.249998474121085,-11.849999384004242,7,9,0.70046234130859375,TRUE,7,"theta_pi","jul"
-47.14999847412109,-11.849999384004242,7,9,0.6887062788009644,TRUE,7,"theta_pi","jul"
-47.04999847412108,-11.849999384004242,7,9,0.6961696743965149,TRUE,7,"theta_pi","jul"
-46.94999847412109,-11.849999384004242,7,9,0.6598859429359436,TRUE,7,"theta_pi","jul"
-46.84999847412109,-11.849999384004242,7,9,0.6469194889068604,TRUE,7,"theta_pi","jul"
-46.749998474121085,-11.849999384004242,7,9,0.639069139957428,TRUE,7,"theta_pi","jul"
-46.64999847412109,-11.849999384004242,7,9,0.6315743327140808,TRUE,7,"theta_pi","jul"
-46.54999847412108,-11.849999384004242,7,9,0.625690758228302,TRUE,7,"theta_pi","jul"
-46.44999847412109,-11.849999384004242,7,9,0.6497610211372375,TRUE,7,"theta_pi","jul"
-46.34999847412109,-11.849999384004242,7,9,0.6601614356040955,TRUE,7,"theta_pi","jul"
-46.249998474121085,-11.849999384004242,7,9,0.6993293762207031,TRUE,7,"theta_pi","jul"
-46.149998474121084,-11.849999384004242,7,9,0.6612448692321777,TRUE,7,"theta_pi","jul"
-46.04999847412108,-11.849999384004242,7,9,0.6710435152053833,TRUE,7,"theta_pi","jul"
-45.94999847412109,-11.849999384004242,7,9,0.6641156673431396,TRUE,7,"theta_pi","jul"
-45.84999847412109,-11.849999384004242,7,9,0.6601727604866028,TRUE,7,"theta_pi","jul"
-45.749998474121085,-11.849999384004242,7,9,0.6543253064155579,TRUE,7,"theta_pi","jul"
-45.649998474121084,-11.849999384004242,7,9,0.6974602341651917,TRUE,7,"theta_pi","jul"
-45.54999847412108,-11.849999384004242,7,9,0.6682096123695374,TRUE,7,"theta_pi","jul"
-45.44999847412109,-11.849999384004242,7,9,0.7164414525032043,TRUE,7,"theta_pi","jul"
-45.34999847412109,-11.849999384004242,7,9,0.751728355884552,TRUE,7,"theta_pi","jul"
-45.249998474121085,-11.849999384004242,7,9,0.6914135813713074,TRUE,7,"theta_pi","jul"
-45.149998474121084,-11.849999384004242,7,9,0.7432376146316528,TRUE,7,"theta_pi","jul"
-45.04999847412108,-11.849999384004242,7,9,0.7395137548446655,TRUE,7,"theta_pi","jul"
-44.94999847412109,-11.849999384004242,7,9,0.7252299189567566,TRUE,7,"theta_pi","jul"
-44.84999847412109,-11.849999384004242,7,9,0.7003641724586487,TRUE,7,"theta_pi","jul"
-44.749998474121085,-11.849999384004242,7,9,0.6780995726585388,TRUE,7,"theta_pi","jul"
-44.649998474121084,-11.849999384004242,7,9,0.684287965297699,TRUE,7,"theta_pi","jul"
-44.54999847412108,-11.849999384004242,7,9,0.7022764086723328,TRUE,7,"theta_pi","jul"
-44.44999847412109,-11.849999384004242,7,9,0.6754618883132935,TRUE,7,"theta_pi","jul"
-44.34999847412109,-11.849999384004242,7,9,0.7126612067222595,TRUE,7,"theta_pi","jul"
-44.249998474121085,-11.849999384004242,7,9,0.744869589805603,TRUE,7,"theta_pi","jul"
-44.149998474121084,-11.849999384004242,7,9,0.7285594344139099,TRUE,7,"theta_pi","jul"
-44.04999847412108,-11.849999384004242,7,9,0.7347370982170105,TRUE,7,"theta_pi","jul"
-43.94999847412109,-11.849999384004242,7,9,0.7003092169761658,TRUE,7,"theta_pi","jul"
-43.84999847412109,-11.849999384004242,7,9,0.71567302942276,TRUE,7,"theta_pi","jul"
-43.749998474121085,-11.849999384004242,7,9,0.6875637769699097,TRUE,7,"theta_pi","jul"
-43.649998474121084,-11.849999384004242,7,9,0.6625139117240906,TRUE,7,"theta_pi","jul"
-43.54999847412108,-11.849999384004242,7,9,0.6661354303359985,TRUE,7,"theta_pi","jul"
-43.44999847412109,-11.849999384004242,7,9,0.6648690700531006,TRUE,7,"theta_pi","jul"
-43.34999847412109,-11.849999384004242,7,9,0.6704270243644714,TRUE,7,"theta_pi","jul"
-43.249998474121085,-11.849999384004242,7,9,0.6959227323532104,TRUE,7,"theta_pi","jul"
-43.149998474121084,-11.849999384004242,7,9,0.697987973690033,TRUE,7,"theta_pi","jul"
-43.04999847412108,-11.849999384004242,7,9,0.7089750170707703,TRUE,7,"theta_pi","jul"
-42.94999847412109,-11.849999384004242,7,9,0.6822473406791687,TRUE,7,"theta_pi","jul"
-42.84999847412109,-11.849999384004242,7,9,0.694465160369873,TRUE,7,"theta_pi","jul"
-42.749998474121085,-11.849999384004242,7,9,0.6765380501747131,TRUE,7,"theta_pi","jul"
-42.649998474121084,-11.849999384004242,7,9,0.7267650961875916,TRUE,7,"theta_pi","jul"
-42.54999847412108,-11.849999384004242,7,9,0.6910790205001831,TRUE,7,"theta_pi","jul"
-42.44999847412109,-11.849999384004242,7,9,0.6571025848388672,TRUE,7,"theta_pi","jul"
-42.34999847412108,-11.849999384004242,7,9,0.6781347990036011,TRUE,7,"theta_pi","jul"
-42.249998474121085,-11.849999384004242,7,9,0.6857452988624573,TRUE,7,"theta_pi","jul"
-42.149998474121084,-11.849999384004242,7,9,0.6957452297210693,TRUE,7,"theta_pi","jul"
-42.04999847412108,-11.849999384004242,6,9,0.6693534851074219,TRUE,6,"theta_pi","jun"
-41.94999847412109,-11.849999384004242,6,9,0.7133730053901672,TRUE,6,"theta_pi","jun"
-41.84999847412109,-11.849999384004242,6,9,0.7031072378158569,TRUE,6,"theta_pi","jun"
-41.749998474121085,-11.849999384004242,7,9,0.6797995567321777,TRUE,7,"theta_pi","jul"
-41.649998474121084,-11.849999384004242,7,9,0.6296225786209106,TRUE,7,"theta_pi","jul"
-41.54999847412108,-11.849999384004242,7,9,0.5972658395767212,TRUE,7,"theta_pi","jul"
-41.44999847412109,-11.849999384004242,7,9,0.5882875919342041,TRUE,7,"theta_pi","jul"
-41.34999847412109,-11.849999384004242,7,9,0.5329446196556091,TRUE,7,"theta_pi","jul"
-41.249998474121085,-11.849999384004242,7,10,0.5729139447212219,TRUE,7,"theta_pi","jul"
-41.149998474121084,-11.849999384004242,7,9,0.6248316764831543,TRUE,7,"theta_pi","jul"
-41.04999847412108,-11.849999384004242,7,10,0.567195475101471,TRUE,7,"theta_pi","jul"
-40.94999847412108,-11.849999384004242,6,10,0.6287588477134705,TRUE,6,"theta_pi","jun"
-40.84999847412109,-11.849999384004242,6,9,0.6161347031593323,TRUE,6,"theta_pi","jun"
-40.749998474121085,-11.849999384004242,7,10,0.6002408862113953,TRUE,7,"theta_pi","jul"
-40.649998474121084,-11.849999384004242,7,10,0.6211059093475342,TRUE,7,"theta_pi","jul"
-40.54999847412108,-11.849999384004242,7,10,0.6610090732574463,TRUE,7,"theta_pi","jul"
-40.44999847412108,-11.849999384004242,7,10,0.6383834481239319,TRUE,7,"theta_pi","jul"
-40.34999847412109,-11.849999384004242,7,10,0.6419185400009155,TRUE,7,"theta_pi","jul"
-40.249998474121085,-11.849999384004242,7,10,0.6190105080604553,TRUE,7,"theta_pi","jul"
-40.149998474121084,-11.849999384004242,7,10,0.5665422081947327,TRUE,7,"theta_pi","jul"
-40.04999847412108,-11.849999384004242,7,10,0.5583165287971497,TRUE,7,"theta_pi","jul"
-39.94999847412108,-11.849999384004242,7,10,0.5763277411460876,TRUE,7,"theta_pi","jul"
-39.84999847412109,-11.849999384004242,7,10,0.544060468673706,TRUE,7,"theta_pi","jul"
-39.749998474121085,-11.849999384004242,7,10,0.5642979741096497,TRUE,7,"theta_pi","jul"
-39.649998474121084,-11.849999384004242,7,10,0.5629712343215942,TRUE,7,"theta_pi","jul"
-39.54999847412108,-11.849999384004242,8,10,0.569845974445343,TRUE,8,"theta_pi","ago"
-39.44999847412108,-11.849999384004242,7,10,0.547029435634613,TRUE,7,"theta_pi","jul"
-39.34999847412109,-11.849999384004242,7,10,0.4867473244667053,TRUE,7,"theta_pi","jul"
-39.249998474121085,-11.849999384004242,7,10,0.45460882782936096,TRUE,7,"theta_pi","jul"
-39.149998474121084,-11.849999384004242,7,10,0.4739682078361511,TRUE,7,"theta_pi","jul"
-39.04999847412108,-11.849999384004242,7,10,0.4133075475692749,TRUE,7,"theta_pi","jul"
-38.94999847412108,-11.849999384004242,8,10,0.3712543845176697,TRUE,8,"theta_pi","ago"
-38.84999847412109,-11.849999384004242,8,10,0.23705686628818512,FALSE,10,"ultimo_mes_seco","out"
-38.749998474121085,-11.849999384004242,8,2,0.26940473914146423,FALSE,2,"ultimo_mes_seco","fev"
-38.649998474121084,-11.849999384004242,8,2,0.2457088828086853,FALSE,2,"ultimo_mes_seco","fev"
-38.54999847412108,-11.849999384004242,9,2,0.25790780782699585,FALSE,2,"ultimo_mes_seco","fev"
-38.44999847412108,-11.849999384004242,9,2,0.22434942424297333,FALSE,2,"ultimo_mes_seco","fev"
-38.34999847412109,-11.849999384004242,10,2,0.2184036821126938,FALSE,2,"ultimo_mes_seco","fev"
-38.249998474121085,-11.849999384004242,10,2,0.332623153924942,TRUE,10,"theta_pi","out"
-38.149998474121084,-11.849999384004242,10,2,0.28821128606796265,FALSE,2,"ultimo_mes_seco","fev"
-38.04999847412108,-11.849999384004242,10,2,0.2793537676334381,FALSE,2,"ultimo_mes_seco","fev"
-37.94999847412108,-11.849999384004242,11,2,0.3606981635093689,TRUE,11,"theta_pi","nov"
-37.84999847412109,-11.849999384004242,11,2,0.40864577889442444,TRUE,11,"theta_pi","nov"
-37.749998474121085,-11.849999384004242,11,2,0.46053293347358704,TRUE,11,"theta_pi","nov"
-37.649998474121084,-11.849999384004242,11,2,0.49388405680656433,TRUE,11,"theta_pi","nov"
-64.94999847412109,-11.949999379868412,7,8,0.45155611634254456,TRUE,7,"theta_pi","jul"
-64.8499984741211,-11.949999379868412,7,8,0.4520198106765747,TRUE,7,"theta_pi","jul"
-64.74999847412109,-11.949999379868412,7,8,0.44699564576148987,TRUE,7,"theta_pi","jul"
-64.64999847412109,-11.949999379868412,7,8,0.44377070665359497,TRUE,7,"theta_pi","jul"
-64.54999847412108,-11.949999379868412,7,8,0.4411977231502533,TRUE,7,"theta_pi","jul"
-64.44999847412109,-11.949999379868412,7,8,0.4445798993110657,TRUE,7,"theta_pi","jul"
-64.3499984741211,-11.949999379868412,7,8,0.4425252676010132,TRUE,7,"theta_pi","jul"
-64.24999847412109,-11.949999379868412,7,8,0.4532710611820221,TRUE,7,"theta_pi","jul"
-64.14999847412109,-11.949999379868412,7,8,0.45955073833465576,TRUE,7,"theta_pi","jul"
-64.04999847412108,-11.949999379868412,7,8,0.4669296145439148,TRUE,7,"theta_pi","jul"
-63.94999847412109,-11.949999379868412,7,8,0.47235432267189026,TRUE,7,"theta_pi","jul"
-63.84999847412109,-11.949999379868412,7,8,0.4678761959075928,TRUE,7,"theta_pi","jul"
-63.749998474121085,-11.949999379868412,7,8,0.46925070881843567,TRUE,7,"theta_pi","jul"
-63.64999847412109,-11.949999379868412,7,8,0.4803555905818939,TRUE,7,"theta_pi","jul"
-63.54999847412109,-11.949999379868412,7,8,0.5074319243431091,TRUE,7,"theta_pi","jul"
-63.44999847412109,-11.949999379868412,7,8,0.5419209003448486,TRUE,7,"theta_pi","jul"
-63.34999847412109,-11.949999379868412,7,8,0.5276370048522949,TRUE,7,"theta_pi","jul"
-63.249998474121085,-11.949999379868412,7,8,0.5463139414787292,TRUE,7,"theta_pi","jul"
-63.14999847412109,-11.949999379868412,7,8,0.5432752370834351,TRUE,7,"theta_pi","jul"
-63.04999847412109,-11.949999379868412,7,8,0.5666345953941345,TRUE,7,"theta_pi","jul"
-62.94999847412109,-11.949999379868412,7,8,0.5699894428253174,TRUE,7,"theta_pi","jul"
-62.84999847412109,-11.949999379868412,7,8,0.5888379812240601,TRUE,7,"theta_pi","jul"
-62.749998474121085,-11.949999379868412,7,8,0.578249990940094,TRUE,7,"theta_pi","jul"
-62.64999847412109,-11.949999379868412,7,8,0.5804449915885925,TRUE,7,"theta_pi","jul"
-62.54999847412109,-11.949999379868412,7,8,0.6120350956916809,TRUE,7,"theta_pi","jul"
-62.44999847412109,-11.949999379868412,7,8,0.6128906607627869,TRUE,7,"theta_pi","jul"
-62.34999847412109,-11.949999379868412,7,8,0.6262064576148987,TRUE,7,"theta_pi","jul"
-62.249998474121085,-11.949999379868412,7,8,0.6182140111923218,TRUE,7,"theta_pi","jul"
-62.14999847412109,-11.949999379868412,7,8,0.6183589100837708,TRUE,7,"theta_pi","jul"
-62.04999847412109,-11.949999379868412,7,8,0.6105678081512451,TRUE,7,"theta_pi","jul"
-61.94999847412109,-11.949999379868412,7,8,0.6009348630905151,TRUE,7,"theta_pi","jul"
-61.84999847412109,-11.949999379868412,7,8,0.576738715171814,TRUE,7,"theta_pi","jul"
-61.749998474121085,-11.949999379868412,7,8,0.5931165218353271,TRUE,7,"theta_pi","jul"
-61.64999847412109,-11.949999379868412,7,8,0.6074063181877136,TRUE,7,"theta_pi","jul"
-61.54999847412109,-11.949999379868412,7,8,0.5916571617126465,TRUE,7,"theta_pi","jul"
-61.44999847412109,-11.949999379868412,7,8,0.5842965245246887,TRUE,7,"theta_pi","jul"
-61.34999847412109,-11.949999379868412,7,8,0.6094651818275452,TRUE,7,"theta_pi","jul"
-61.249998474121085,-11.949999379868412,7,8,0.5921490788459778,TRUE,7,"theta_pi","jul"
-61.14999847412109,-11.949999379868412,7,8,0.6073625683784485,TRUE,7,"theta_pi","jul"
-61.04999847412109,-11.949999379868412,7,8,0.6227177977561951,TRUE,7,"theta_pi","jul"
-60.94999847412109,-11.949999379868412,7,8,0.6270886063575745,TRUE,7,"theta_pi","jul"
-60.84999847412109,-11.949999379868412,7,8,0.6156174540519714,TRUE,7,"theta_pi","jul"
-60.749998474121085,-11.949999379868412,7,8,0.6177980303764343,TRUE,7,"theta_pi","jul"
-60.64999847412109,-11.949999379868412,7,8,0.6339265704154968,TRUE,7,"theta_pi","jul"
-60.54999847412109,-11.949999379868412,7,8,0.6015371084213257,TRUE,7,"theta_pi","jul"
-60.44999847412109,-11.949999379868412,7,8,0.6028720736503601,TRUE,7,"theta_pi","jul"
-60.34999847412109,-11.949999379868412,7,8,0.622464120388031,TRUE,7,"theta_pi","jul"
-60.249998474121085,-11.949999379868412,7,8,0.6202513575553894,TRUE,7,"theta_pi","jul"
-60.14999847412109,-11.949999379868412,7,8,0.612984299659729,TRUE,7,"theta_pi","jul"
-60.04999847412109,-11.949999379868412,7,8,0.6178680658340454,TRUE,7,"theta_pi","jul"
-59.94999847412109,-11.949999379868412,7,8,0.6034732460975647,TRUE,7,"theta_pi","jul"
-59.84999847412109,-11.949999379868412,7,8,0.6103084683418274,TRUE,7,"theta_pi","jul"
-59.749998474121085,-11.949999379868412,7,8,0.5878530144691467,TRUE,7,"theta_pi","jul"
-59.64999847412109,-11.949999379868412,7,8,0.5705503225326538,TRUE,7,"theta_pi","jul"
-59.54999847412109,-11.949999379868412,7,8,0.5849904417991638,TRUE,7,"theta_pi","jul"
-59.44999847412109,-11.949999379868412,7,8,0.6114677786827087,TRUE,7,"theta_pi","jul"
-59.34999847412109,-11.949999379868412,7,8,0.6218991875648499,TRUE,7,"theta_pi","jul"
-59.249998474121085,-11.949999379868412,7,8,0.6195986866950989,TRUE,7,"theta_pi","jul"
-59.14999847412109,-11.949999379868412,7,8,0.6259343028068542,TRUE,7,"theta_pi","jul"
-59.04999847412109,-11.949999379868412,7,8,0.6226494908332825,TRUE,7,"theta_pi","jul"
-58.94999847412109,-11.949999379868412,7,8,0.6162899136543274,TRUE,7,"theta_pi","jul"
-58.84999847412109,-11.949999379868412,7,8,0.6277730464935303,TRUE,7,"theta_pi","jul"
-58.749998474121085,-11.949999379868412,7,8,0.644717276096344,TRUE,7,"theta_pi","jul"
-58.64999847412109,-11.949999379868412,7,8,0.6472504734992981,TRUE,7,"theta_pi","jul"
-58.54999847412109,-11.949999379868412,7,8,0.6339718699455261,TRUE,7,"theta_pi","jul"
-58.44999847412109,-11.949999379868412,7,8,0.6742355823516846,TRUE,7,"theta_pi","jul"
-58.34999847412109,-11.949999379868412,7,8,0.6355636715888977,TRUE,7,"theta_pi","jul"
-58.249998474121085,-11.949999379868412,7,8,0.6552159190177917,TRUE,7,"theta_pi","jul"
-58.14999847412109,-11.949999379868412,7,8,0.643504798412323,TRUE,7,"theta_pi","jul"
-58.04999847412109,-11.949999379868412,7,8,0.6461238265037537,TRUE,7,"theta_pi","jul"
-57.94999847412109,-11.949999379868412,7,8,0.6509760022163391,TRUE,7,"theta_pi","jul"
-57.84999847412109,-11.949999379868412,7,8,0.6709439754486084,TRUE,7,"theta_pi","jul"
-57.749998474121085,-11.949999379868412,7,8,0.6449925303459167,TRUE,7,"theta_pi","jul"
-57.64999847412109,-11.949999379868412,7,8,0.6481693387031555,TRUE,7,"theta_pi","jul"
-57.54999847412109,-11.949999379868412,7,8,0.6495072841644287,TRUE,7,"theta_pi","jul"
-57.44999847412109,-11.949999379868412,7,8,0.6605523228645325,TRUE,7,"theta_pi","jul"
-57.34999847412109,-11.949999379868412,7,8,0.6370893716812134,TRUE,7,"theta_pi","jul"
-57.249998474121085,-11.949999379868412,7,8,0.6295167803764343,TRUE,7,"theta_pi","jul"
-57.14999847412109,-11.949999379868412,7,8,0.6418597102165222,TRUE,7,"theta_pi","jul"
-57.04999847412108,-11.949999379868412,7,8,0.648048996925354,TRUE,7,"theta_pi","jul"
-56.94999847412109,-11.949999379868412,7,8,0.6528865098953247,TRUE,7,"theta_pi","jul"
-56.84999847412109,-11.949999379868412,7,8,0.6374622583389282,TRUE,7,"theta_pi","jul"
-56.749998474121085,-11.949999379868412,7,8,0.6134997010231018,TRUE,7,"theta_pi","jul"
-56.64999847412109,-11.949999379868412,7,8,0.647376537322998,TRUE,7,"theta_pi","jul"
-56.54999847412108,-11.949999379868412,7,8,0.63460540771484375,TRUE,7,"theta_pi","jul"
-56.44999847412109,-11.949999379868412,7,8,0.6241111159324646,TRUE,7,"theta_pi","jul"
-56.34999847412109,-11.949999379868412,7,8,0.6452164649963379,TRUE,7,"theta_pi","jul"
-56.249998474121085,-11.949999379868412,7,8,0.6470264792442322,TRUE,7,"theta_pi","jul"
-56.14999847412109,-11.949999379868412,7,8,0.6529934406280518,TRUE,7,"theta_pi","jul"
-56.04999847412108,-11.949999379868412,7,8,0.6446603536605835,TRUE,7,"theta_pi","jul"
-55.94999847412109,-11.949999379868412,7,8,0.6412684321403503,TRUE,7,"theta_pi","jul"
-55.84999847412109,-11.949999379868412,7,8,0.617567241191864,TRUE,7,"theta_pi","jul"
-55.749998474121085,-11.949999379868412,7,8,0.6314291954040527,TRUE,7,"theta_pi","jul"
-55.64999847412109,-11.949999379868412,7,8,0.6637284755706787,TRUE,7,"theta_pi","jul"
-55.54999847412108,-11.949999379868412,7,8,0.6563094258308411,TRUE,7,"theta_pi","jul"
-55.44999847412109,-11.949999379868412,7,8,0.6375622749328613,TRUE,7,"theta_pi","jul"
-55.34999847412109,-11.949999379868412,7,8,0.6504113078117371,TRUE,7,"theta_pi","jul"
-55.249998474121085,-11.949999379868412,7,9,0.6511136889457703,TRUE,7,"theta_pi","jul"
-55.14999847412109,-11.949999379868412,7,9,0.6341778635978699,TRUE,7,"theta_pi","jul"
-55.04999847412108,-11.949999379868412,7,9,0.6678178310394287,TRUE,7,"theta_pi","jul"
-54.94999847412109,-11.949999379868412,7,9,0.6767997741699219,TRUE,7,"theta_pi","jul"
-54.84999847412109,-11.949999379868412,7,9,0.6584411263465881,TRUE,7,"theta_pi","jul"
-54.749998474121085,-11.949999379868412,7,9,0.6764984130859375,TRUE,7,"theta_pi","jul"
-54.64999847412109,-11.949999379868412,7,9,0.6718522310256958,TRUE,7,"theta_pi","jul"
-54.54999847412108,-11.949999379868412,7,9,0.6879289150238037,TRUE,7,"theta_pi","jul"
-54.44999847412109,-11.949999379868412,7,9,0.674885094165802,TRUE,7,"theta_pi","jul"
-54.34999847412109,-11.949999379868412,7,9,0.6480295658111572,TRUE,7,"theta_pi","jul"
-54.249998474121085,-11.949999379868412,7,9,0.650051474571228,TRUE,7,"theta_pi","jul"
-54.14999847412109,-11.949999379868412,7,9,0.6811765432357788,TRUE,7,"theta_pi","jul"
-54.04999847412108,-11.949999379868412,7,9,0.6860774159431458,TRUE,7,"theta_pi","jul"
-53.94999847412109,-11.949999379868412,7,9,0.6734641790390015,TRUE,7,"theta_pi","jul"
-53.84999847412109,-11.949999379868412,7,9,0.6519456505775452,TRUE,7,"theta_pi","jul"
-53.749998474121085,-11.949999379868412,7,9,0.6841729879379272,TRUE,7,"theta_pi","jul"
-53.64999847412109,-11.949999379868412,7,8,0.6671341061592102,TRUE,7,"theta_pi","jul"
-53.54999847412108,-11.949999379868412,7,8,0.6743865609169006,TRUE,7,"theta_pi","jul"
-53.44999847412109,-11.949999379868412,7,8,0.6541661024093628,TRUE,7,"theta_pi","jul"
-53.34999847412109,-11.949999379868412,7,8,0.6682872176170349,TRUE,7,"theta_pi","jul"
-53.249998474121085,-11.949999379868412,7,8,0.6540783047676086,TRUE,7,"theta_pi","jul"
-53.14999847412109,-11.949999379868412,7,8,0.6777980327606201,TRUE,7,"theta_pi","jul"
-53.04999847412108,-11.949999379868412,7,8,0.6656210422515869,TRUE,7,"theta_pi","jul"
-52.94999847412109,-11.949999379868412,7,8,0.653455913066864,TRUE,7,"theta_pi","jul"
-52.84999847412109,-11.949999379868412,7,8,0.6647680997848511,TRUE,7,"theta_pi","jul"
-52.749998474121085,-11.949999379868412,7,8,0.6653670072555542,TRUE,7,"theta_pi","jul"
-52.64999847412109,-11.949999379868412,7,8,0.6465057134628296,TRUE,7,"theta_pi","jul"
-52.54999847412108,-11.949999379868412,7,8,0.6580600738525391,TRUE,7,"theta_pi","jul"
-52.44999847412109,-11.949999379868412,7,8,0.6585931181907654,TRUE,7,"theta_pi","jul"
-52.34999847412109,-11.949999379868412,7,8,0.6389496922492981,TRUE,7,"theta_pi","jul"
-52.249998474121085,-11.949999379868412,7,8,0.626051664352417,TRUE,7,"theta_pi","jul"
-52.14999847412109,-11.949999379868412,7,8,0.6439617872238159,TRUE,7,"theta_pi","jul"
-52.04999847412108,-11.949999379868412,7,8,0.6350095272064209,TRUE,7,"theta_pi","jul"
-51.94999847412109,-11.949999379868412,7,8,0.6121602058410645,TRUE,7,"theta_pi","jul"
-51.84999847412109,-11.949999379868412,7,8,0.6249659657478333,TRUE,7,"theta_pi","jul"
-51.749998474121085,-11.949999379868412,6,8,0.6690534949302673,TRUE,6,"theta_pi","jun"
-51.64999847412109,-11.949999379868412,7,8,0.6638097167015076,TRUE,7,"theta_pi","jul"
-51.54999847412108,-11.949999379868412,7,9,0.662288248538971,TRUE,7,"theta_pi","jul"
-51.44999847412109,-11.949999379868412,7,9,0.6513077616691589,TRUE,7,"theta_pi","jul"
-51.34999847412109,-11.949999379868412,7,9,0.6709922552108765,TRUE,7,"theta_pi","jul"
-51.249998474121085,-11.949999379868412,7,9,0.656317412853241,TRUE,7,"theta_pi","jul"
-51.14999847412109,-11.949999379868412,7,9,0.6711405515670776,TRUE,7,"theta_pi","jul"
-51.04999847412108,-11.949999379868412,7,9,0.6642153263092041,TRUE,7,"theta_pi","jul"
-50.94999847412109,-11.949999379868412,7,9,0.6567434072494507,TRUE,7,"theta_pi","jul"
-50.84999847412109,-11.949999379868412,7,9,0.6650352478027344,TRUE,7,"theta_pi","jul"
-50.749998474121085,-11.949999379868412,7,9,0.6659090518951416,TRUE,7,"theta_pi","jul"
-50.64999847412109,-11.949999379868412,7,9,0.6803632378578186,TRUE,7,"theta_pi","jul"
