"codigo","nome","estado","lat","long","network","year.size","is_sul","rbar","classe_rbar","confia_theta","theta","mes_oposto","mes_oposto_nome","mes_relatorio","mes_relatorio_nome","n_meses_secos","seco_frac","mes_artigo","mes_hibrido_rbar","fonte_hibrido_rbar","mes_hibrido_nome"
"2551043","Prudentópolis","PR",-25.1464,-51.0727,"Hidroweb diário",50,TRUE,0.01552659898383138,"baixa (<0.20)",FALSE,4.192037242936309,3,"mar",8,"ago",3,0.15,8,8,"ultimo_mes_seco","ago"
"2551047","Candói","PR",-25.5333,-51.8167,"Hidroweb diário",36,TRUE,0.10912792097590579,"baixa (<0.20)",FALSE,3.65109500879431,1,"jan",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2552000","Quedas do Iguaçu","PR",-25.4483,-52.9044,"Hidroweb diário",75,TRUE,0.11699073514325158,"baixa (<0.20)",FALSE,4.441378076712231,3,"mar",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2552001","São Jorge do Ivaí","PR",-25.7739,-52.9328,"Hidroweb diário",61,TRUE,0.07422858411165628,"baixa (<0.20)",FALSE,3.859659831656848,2,"fev",8,"ago",3,0.15,8,8,"ultimo_mes_seco","ago"
"2552002","Verê","PR",-25.9206,-52.8522,"Hidroweb diário",46,TRUE,0.07182443278231596,"baixa (<0.20)",FALSE,3.196667650881715,1,"jan",5,"mai",2,0.15,8,5,"ultimo_mes_seco","mai"
"2552005","Virmond","PR",-25.4831,-52.2167,"Hidroweb diário",57,TRUE,0.0915225611283474,"baixa (<0.20)",FALSE,3.8546894506309557,2,"fev",8,"ago",3,0.15,8,8,"ultimo_mes_seco","ago"
"2552006","Guaraniaçú","PR",-25.083,-52.883,"Hidroweb diário",61,TRUE,0.04599240532015777,"baixa (<0.20)",FALSE,1.030797487024455,8,"ago",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2552007","Laranjeiras do Sul","PR",-25.4055,-52.4041,"Hidroweb diário",48,TRUE,0.098388127833566,"baixa (<0.20)",FALSE,3.2913778686603856,1,"jan",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2552008","Marquinho","PR",-25.1122,-52.2583,"Hidroweb diário",58,TRUE,0.13375113277140635,"baixa (<0.20)",FALSE,1.7472642078320684,10,"out",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2552009","Laranjeiras do Sul","PR",-25.3978,-52.435,"Hidroweb diário",42,TRUE,0.0986940558249146,"baixa (<0.20)",FALSE,3.855254982100171,2,"fev",8,"ago",3,0.15,7,8,"ultimo_mes_seco","ago"
"2552010","Nova Laranjeiras","PR",-25.3069,-52.5427,"Hidroweb diário",50,TRUE,0.04170916222170608,"baixa (<0.20)",FALSE,4.080834352759082,2,"fev",8,"ago",2,0.15,7,8,"ultimo_mes_seco","ago"
"2552017","Mangueirinha","PR",-25.9364,-52.1775,"Hidroweb diário",31,TRUE,0.1078496876551244,"baixa (<0.20)",FALSE,3.2698004269310994,1,"jan",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2552019","Laranjeiras do Sul","PR",-25.2225,-52.4311,"Hidroweb diário",50,TRUE,0.02429033532078955,"baixa (<0.20)",FALSE,4.848361410884358,4,"abr",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2552022","Reserva do Iguaçu","PR",-25.7997,-52.0166,"Hidroweb diário",48,TRUE,0.09498776622721848,"baixa (<0.20)",FALSE,3.149518671995129,12,"dez",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2552023","Candói","PR",-25.6977,-52.1966,"Hidroweb diário",46,TRUE,0.07212124622146841,"baixa (<0.20)",FALSE,4.719114401171484,4,"abr",4,"abr",2,0.15,8,4,"ultimo_mes_seco","abr"
"2552025","Candói","PR",-25.5511,-52.1069,"Hidroweb diário",48,TRUE,0.043959439120370786,"baixa (<0.20)",FALSE,5.188656028971135,4,"abr",8,"ago",2,0.15,7,8,"ultimo_mes_seco","ago"
"2552026","Goioxim","PR",-25.1997,-51.9908,"Hidroweb diário",49,TRUE,0.09459274547162747,"baixa (<0.20)",FALSE,4.08375738509834,2,"fev",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2552029","São João","PR",-25.8256,-52.7306,"Hidroweb diário",49,TRUE,0.07962373210686652,"baixa (<0.20)",FALSE,4.831756768266502,4,"abr",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2552030","Chopinzinho","PR",-25.86,-52.5269,"Hidroweb diário",44,TRUE,0.15539839722254384,"baixa (<0.20)",FALSE,4.24245691511771,3,"mar",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2552031","Chopinzinho","PR",-25.8166,-52.4158,"Hidroweb diário",51,TRUE,0.0261812501435005,"baixa (<0.20)",FALSE,4.049678423288011,2,"fev",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2552033","Chopinzinho","PR",-25.7275,-52.5027,"Hidroweb diário",49,TRUE,0.07332006966895915,"baixa (<0.20)",FALSE,3.0772481221355954,12,"dez",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2552034","Chopinzinho","PR",-25.7469,-52.3908,"Hidroweb diário",49,TRUE,0.09714567859603344,"baixa (<0.20)",FALSE,3.166783770548372,1,"jan",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2552036","Rio Bonito do Iguaçu","PR",-25.491,-52.5269,"Hidroweb diário",49,TRUE,0.05923375950563764,"baixa (<0.20)",FALSE,2.634288481177804,12,"dez",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2552037","Porto Barreiro","PR",-25.5166,-52.4,"Hidroweb diário",43,TRUE,0.14644010428628904,"baixa (<0.20)",FALSE,4.889469071309263,4,"abr",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2552038","Espigão Alto do Iguaçu","PR",-25.4222,-52.8366,"Hidroweb diário",48,TRUE,0.1380271338535034,"baixa (<0.20)",FALSE,5.106812618917622,4,"abr",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2552039","Espigão Alto do Iguaçu","PR",-25.3863,-52.7703,"Hidroweb diário",49,TRUE,0.08613006266666379,"baixa (<0.20)",FALSE,5.292613431249396,5,"mai",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2552040","Virmond","PR",-25.3812,-52.2013,"Hidroweb diário",48,TRUE,0.08562904491322731,"baixa (<0.20)",FALSE,5.2218651823964635,5,"mai",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2552041","Cantagalo","PR",-25.3667,-52.1167,"Hidroweb diário",42,TRUE,0.11440870263363515,"baixa (<0.20)",FALSE,3.3441748174718584,1,"jan",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2552042","Itapejara D'oeste","PR",-25.9405,-52.8249,"Hidroweb diário",49,TRUE,0.12800722914509247,"baixa (<0.20)",FALSE,2.686453720770881,12,"dez",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2552043","Coronel Vivida","PR",-25.9343,-52.712,"Hidroweb diário",49,TRUE,0.17684655695147206,"baixa (<0.20)",FALSE,2.9130569622990508,12,"dez",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2552044","Coronel Vivida","PR",-25.983,-52.5666,"Hidroweb diário",48,TRUE,0.0619245341331134,"baixa (<0.20)",FALSE,3.7696583371548025,2,"fev",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2552045","São Jorge D'oeste","PR",-25.7166,-52.9166,"Hidroweb diário",49,TRUE,0.08814606324998493,"baixa (<0.20)",FALSE,3.3169389285954476,1,"jan",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2552046","Quedas do Iguaçu","PR",-25.3927,-52.9644,"Hidroweb diário",49,TRUE,0.05805672915534628,"baixa (<0.20)",FALSE,6.0854282860801465,6,"jun",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2552047","Nova Laranjeiras","PR",-25.2099,-52.652,"Hidroweb diário",49,TRUE,0.04595151857209121,"baixa (<0.20)",FALSE,5.842942791975881,6,"jun",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2553003","Cruzeiro do Iguaçu","PR",-25.6,-53.0833,"Hidroweb diário",33,TRUE,0.06129596624989042,"baixa (<0.20)",FALSE,6.210028168235239,6,"jun",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2553004","Cruzeiro do Iguaçu","PR",-25.5805,-53.1175,"Hidroweb diário",62,TRUE,0.004750564645873732,"baixa (<0.20)",FALSE,4.931256480917758,4,"abr",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2553005","Pérola D'oeste","PR",-25.833,-53.75,"Hidroweb diário",49,TRUE,0.012107430177960688,"baixa (<0.20)",FALSE,5.308940910227498,5,"mai",8,"ago",3,0.15,8,8,"ultimo_mes_seco","ago"
"2553006","Capanema","PR",-25.7,-53.7997,"Hidroweb diário",32,TRUE,0.03314193599750986,"baixa (<0.20)",FALSE,1.249593284903636,9,"set",7,"jul",1,0.15,7,7,"ultimo_mes_seco","jul"
"2553007","Salto do Lontra","PR",-25.7766,-53.3108,"Hidroweb diário",55,TRUE,0.07040615379027265,"baixa (<0.20)",FALSE,5.228744597802594,5,"mai",8,"ago",3,0.15,8,8,"ultimo_mes_seco","ago"
"2553009","Céu Azul","PR",-25.1558,-53.85,"Hidroweb diário",60,TRUE,0.13222575037782117,"baixa (<0.20)",FALSE,5.507134457963249,5,"mai",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2553010","Santa Izabel do Oeste","PR",-25.8122,-53.473,"Hidroweb diário",47,TRUE,0.0512125765065065,"baixa (<0.20)",FALSE,2.7341336976145283,12,"dez",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2553012","Ampére","PR",-25.9133,-53.473,"Hidroweb diário",59,TRUE,0.00666782377067828,"baixa (<0.20)",FALSE,5.5183846552399745,5,"mai",8,"ago",3,0.15,8,8,"ultimo_mes_seco","ago"
"2553014","Capanema","PR",-25.5917,-53.975,"Hidroweb diário",51,TRUE,0.090299928750322625,"baixa (<0.20)",FALSE,1.8215656392517934,10,"out",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2553015","Planalto","PR",-25.7,-53.7667,"Hidroweb diário",41,TRUE,0.06578161431620595,"baixa (<0.20)",FALSE,5.714638651298626,5,"mai",8,"ago",3,0.15,7,8,"ultimo_mes_seco","ago"
"2553016","Cascavel","PR",-25.1836,-53.4802,"Hidroweb diário",42,TRUE,0.07220317225578057,"baixa (<0.20)",FALSE,5.658813083225203,5,"mai",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2553019","Ibema","PR",-25.1216,-53.0063,"Hidroweb diário",49,TRUE,0.05985438909063407,"baixa (<0.20)",FALSE,3.07349508924846,12,"dez",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2553020","Matelândia","PR",-25.3063,-53.8727,"Hidroweb diário",50,TRUE,0.03857307362368047,"baixa (<0.20)",FALSE,1.1728334607464257,9,"set",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2553022","Vera Cruz do Oeste","PR",-25.0644,-53.8782,"Hidroweb diário",50,TRUE,0.01654376395431101,"baixa (<0.20)",FALSE,1.5567146495717354,9,"set",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2553024","Capitão Leônidas Marques","PR",-25.4833,-53.6167,"Hidroweb diário",48,TRUE,0.06477733787931778,"baixa (<0.20)",FALSE,0.6814012233277551,8,"ago",8,"ago",2,0.15,7,8,"ultimo_mes_seco","ago"
"2553026","Boa Vista da Aparecida","PR",-25.3944,-53.3847,"Hidroweb diário",50,TRUE,0.040369934444522075,"baixa (<0.20)",FALSE,5.089889405196256,4,"abr",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2553028","Santa Lúcia","PR",-25.4119,-53.5683,"Hidroweb diário",49,TRUE,0.036684898600221186,"baixa (<0.20)",FALSE,2.656152212413353,12,"dez",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2553029","Santa Lúcia","PR",-25.35,-53.5497,"Hidroweb diário",49,TRUE,0.07602659116732925,"baixa (<0.20)",FALSE,4.632578665265694,3,"mar",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2553030","Três Barras do Paraná","PR",-25.4206,-53.1788,"Hidroweb diário",50,TRUE,0.030674119401528793,"baixa (<0.20)",FALSE,0.7987497579036753,8,"ago",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2553033","Lindoeste","PR",-25.1741,-53.6022,"Hidroweb diário",42,TRUE,0.10595171549288743,"baixa (<0.20)",FALSE,5.2065110053160915,4,"abr",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2553035","Cascavel","PR",-25.137,-53.3316,"Hidroweb diário",50,TRUE,0.03748883860935328,"baixa (<0.20)",FALSE,0.32047108741256003,7,"jul",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2553036","Pranchita","PR",-25.95,-53.833,"Hidroweb diário",47,TRUE,0.17165364627644117,"baixa (<0.20)",FALSE,1.4164063669990106,9,"set",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2553037","Pranchita","PR",-25.9545,-53.6353,"Hidroweb diário",49,TRUE,0.10169110122434089,"baixa (<0.20)",FALSE,2.2464026646988873,11,"nov",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2553038","Planalto","PR",-25.7701,-53.6649,"Hidroweb diário",49,TRUE,0.04447574521423637,"baixa (<0.20)",FALSE,5.04263086149889,4,"abr",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2553039","Planalto","PR",-25.6871,-53.6884,"Hidroweb diário",48,TRUE,0.0948320168113429,"baixa (<0.20)",FALSE,1.4238072402173594,9,"set",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2553040","Catanduvas","PR",-25.2,-53.133,"Hidroweb diário",34,TRUE,0.03171032542597862,"baixa (<0.20)",FALSE,5.489081921876759,5,"mai",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2553041","Catanduvas","PR",-25.2183,-53.1615,"Hidroweb diário",49,TRUE,0.07029436071356021,"baixa (<0.20)",FALSE,3.9787240683364393,2,"fev",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2553044","Enéas Marques","PR",-25.933,-53.1697,"Hidroweb diário",49,TRUE,0.10991294862385885,"baixa (<0.20)",FALSE,2.1573792553108264,11,"nov",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2553046","Enéas Marques","PR",-25.8875,-53.0824,"Hidroweb diário",49,TRUE,0.08415527288917603,"baixa (<0.20)",FALSE,1.9725446320113915,10,"out",8,"ago",2,0.15,7,8,"ultimo_mes_seco","ago"
"2553047","Santa Izabel do Oeste","PR",-25.683,-53.4666,"Hidroweb diário",49,TRUE,0.1018784563276154,"baixa (<0.20)",FALSE,1.0376420854282125,8,"ago",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2553051","Realeza","PR",-25.5419,-53.5067,"Hidroweb diário",34,TRUE,0.11943403264634067,"baixa (<0.20)",FALSE,0.8130515249163474,8,"ago",8,"ago",3,0.15,8,8,"ultimo_mes_seco","ago"
"2553052","Dois Vizinhos","PR",-25.6822,-52.9844,"Hidroweb diário",37,TRUE,0.03615613460563231,"baixa (<0.20)",FALSE,2.7205252420133323,12,"dez",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2554000","Foz do Iguaçu","PR",-25.55,-54.5833,"Hidroweb diário",55,TRUE,0.1192317518739285,"baixa (<0.20)",FALSE,1.293868327168079,9,"set",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2554002","Foz do Iguaçu","PR",-25.683,-54.433,"Hidroweb diário",71,TRUE,0.22927600305900697,"media (0.20-0.3)",FALSE,0.48164392664297984,7,"jul",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2554005","Matelândia","PR",-25.2402,-53.9752,"Hidroweb diário",60,TRUE,0.018245062998688753,"baixa (<0.20)",FALSE,0.8960774774311526,8,"ago",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2554006","São Miguel do Iguaçu","PR",-25.3463,-54.2447,"Hidroweb diário",62,TRUE,0.10093085892768022,"baixa (<0.20)",FALSE,6.085673656280521,6,"jun",8,"ago",2,0.15,7,8,"ultimo_mes_seco","ago"
"2554012","Santa Terezinha de Itaipu","PR",-25.4355,-54.3954,"Hidroweb diário",50,TRUE,0.191952781923353,"baixa (<0.20)",FALSE,0.2667387323297415,7,"jul",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2554013","São Miguel do Iguaçu","PR",-25.5041,-54.3275,"Hidroweb diário",50,TRUE,0.13228524165703992,"baixa (<0.20)",FALSE,0.15643224167886247,7,"jul",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2554018","Serranópolis do Iguaçu","PR",-25.4137,-54.0377,"Hidroweb diário",50,TRUE,0.0679955185801915,"baixa (<0.20)",FALSE,0.6959558143088834,8,"ago",8,"ago",2,0.15,7,8,"ultimo_mes_seco","ago"
"2554020","Missal","PR",-25.0819,-54.2544,"Hidroweb diário",50,TRUE,0.0896258075781046,"baixa (<0.20)",FALSE,0.8426430751213952,8,"ago",8,"ago",2,0.15,7,8,"ultimo_mes_seco","ago"
"2554023","Ramilândia","PR",-25.1189,-54.0261,"Hidroweb diário",49,TRUE,0.13059812196700907,"baixa (<0.20)",FALSE,0.09111096667915952,7,"jul",7,"jul",1,0.15,7,7,"ultimo_mes_seco","jul"
"2554025","Itaipulândia","PR",-25.1094,-54.3994,"Hidroweb diário",49,TRUE,0.13871943469264617,"baixa (<0.20)",FALSE,5.886705925464925,6,"jun",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2649006","Rio Negro","PR",-26.1,-49.8,"Hidroweb diário",95,TRUE,0.1815237513261655,"baixa (<0.20)",FALSE,2.0657007765888444,10,"out",5,"mai",4,0.15,4,5,"ultimo_mes_seco","mai"
"2649018","Piên","PR",-26.1547,-49.3806,"Hidroweb diário",49,TRUE,0.08784282397245463,"baixa (<0.20)",FALSE,0.8386899588496424,8,"ago",5,"mai",4,0.15,5,5,"ultimo_mes_seco","mai"
"2649021","Rio Negro","PR",-26.1,-49.8,"Hidroweb diário",91,TRUE,0.08473411632809567,"baixa (<0.20)",FALSE,1.394349992809462,9,"set",8,"ago",3,0.15,4,8,"ultimo_mes_seco","ago"
"2650005","São Mateus do Sul","PR",-25.866823,-50.382796,"Hidroweb diário",43,TRUE,0.055133065693403704,"baixa (<0.20)",FALSE,5.961974640394896,6,"jun",5,"mai",3,0.15,8,5,"ultimo_mes_seco","mai"
"2650006","São Mateus do Sul","PR",-26.0192,-50.5925,"Hidroweb diário",51,TRUE,0.043596424132226703,"baixa (<0.20)",FALSE,1.125204936676007,9,"set",8,"ago",3,0.15,8,8,"ultimo_mes_seco","ago"
"2651000","União da Vitória","PR",-26.228596,-51.0869796,"Hidroweb diário",79,TRUE,0.15315811792211614,"baixa (<0.20)",FALSE,3.4275225641683695,1,"jan",4,"abr",2,0.15,8,4,"ultimo_mes_seco","abr"
"2651003","General Carneiro","PR",-26.3867,-51.2719,"Hidroweb diário",68,TRUE,0.15087714472216804,"baixa (<0.20)",FALSE,3.1365991914546467,12,"dez",5,"mai",4,0.15,4,5,"ultimo_mes_seco","mai"
"2651004","Porto Vitória","PR",-26.1667,-51.2167,"Hidroweb diário",75,TRUE,0.10662032804485508,"baixa (<0.20)",FALSE,3.4985669258294205,1,"jan",4,"abr",2,0.15,8,4,"ultimo_mes_seco","abr"
"2651005","União da Vitória","PR",-26.0306,-51.1419,"Hidroweb diário",72,TRUE,0.1735152344676405,"baixa (<0.20)",FALSE,2.8924985918699173,12,"dez",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2651010","General Carneiro","PR",-26.6175,-51.28,"Hidroweb diário",49,TRUE,0.10506079301854378,"baixa (<0.20)",FALSE,2.595671289434629,11,"nov",8,"ago",3,0.15,8,8,"ultimo_mes_seco","ago"
"2651013","Bituruna","PR",-26.1905,-51.2977,"Hidroweb diário",67,TRUE,0.1898443290069595,"baixa (<0.20)",FALSE,3.4875726093507673,1,"jan",8,"ago",3,0.15,8,8,"ultimo_mes_seco","ago"
"2651015","Bituruna","PR",-26.1666,-51.5497,"Hidroweb diário",52,TRUE,0.13278369085785627,"baixa (<0.20)",FALSE,3.5470377999646963,1,"jan",4,"abr",2,0.15,8,4,"ultimo_mes_seco","abr"
"2651016","Cruz Machado","PR",-26.043,-51.207,"Hidroweb diário",65,TRUE,0.25507958369152306,"media (0.20-0.3)",FALSE,2.729258790552819,12,"dez",8,"ago",3,0.15,4,8,"ultimo_mes_seco","ago"
"2651020","Bituruna","PR",-26.1587,-51.4082,"Hidroweb diário",50,TRUE,0.17370246580398,"baixa (<0.20)",FALSE,3.071659230983656,12,"dez",8,"ago",3,0.15,8,8,"ultimo_mes_seco","ago"
"2651023","Bituruna","PR",-26.1166,-51.5666,"Hidroweb diário",50,TRUE,0.10714296082469212,"baixa (<0.20)",FALSE,3.7637547567323395,2,"fev",8,"ago",3,0.15,8,8,"ultimo_mes_seco","ago"
"2651026","General Carneiro","PR",-26.4797,-51.428,"Hidroweb diário",47,TRUE,0.20068141837331385,"media (0.20-0.3)",FALSE,2.9812069276183126,12,"dez",4,"abr",4,0.15,8,4,"ultimo_mes_seco","abr"
"2651029","Palmas","PR",-26.4249,-51.5621,"Hidroweb diário",49,TRUE,0.2284253288040666,"media (0.20-0.3)",FALSE,2.454938884588961,11,"nov",4,"abr",2,0.15,4,4,"ultimo_mes_seco","abr"
"2651031","Palmas","PR",-26.2667,-51.9,"Hidroweb diário",47,TRUE,0.1534795437164018,"baixa (<0.20)",FALSE,3.3128457772601596,1,"jan",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2651035","Coronel Domingos Soares","PR",-26.3666,-51.8666,"Hidroweb diário",41,TRUE,0.1741444232157304,"baixa (<0.20)",FALSE,3.196700748473608,1,"jan",8,"ago",3,0.15,3,8,"ultimo_mes_seco","ago"
"2651043","Palmas","PR",-26.4833,-51.9833,"Hidroweb diário",40,TRUE,0.23569353384998906,"media (0.20-0.3)",FALSE,2.994626925291148,12,"dez",3,"mar",2,0.15,8,3,"ultimo_mes_seco","mar"
"2652003","Clevelândia","PR",-26.4167,-52.35,"Hidroweb diário",42,TRUE,0.11083146726615362,"baixa (<0.20)",FALSE,2.8682820561116626,12,"dez",8,"ago",3,0.15,3,8,"ultimo_mes_seco","ago"
"2652007","Coronel Vivida","PR",-26.0294,-52.6283,"Hidroweb diário",57,TRUE,0.08173877129072492,"baixa (<0.20)",FALSE,3.522876617232328,1,"jan",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2652009","Bom Sucesso do Sul","PR",-26.0506,-52.8008,"Hidroweb diário",67,TRUE,0.15605175828405407,"baixa (<0.20)",FALSE,2.483070175729458,11,"nov",8,"ago",2,0.15,7,8,"ultimo_mes_seco","ago"
"2652010","Palmas","PR",-26.4777,-51.9769,"Hidroweb diário",59,TRUE,0.17648001470444327,"baixa (<0.20)",FALSE,3.4497598274909214,1,"jan",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2652011","Mariópolis","PR",-26.3666,-52.5666,"Hidroweb diário",61,TRUE,0.1357459250018706,"baixa (<0.20)",FALSE,2.728623351488864,12,"dez",8,"ago",3,0.15,8,8,"ultimo_mes_seco","ago"
"2652012","Vitorino","PR",-26.2638,-52.7769,"Hidroweb diário",49,TRUE,0.13656700301975397,"baixa (<0.20)",FALSE,2.9973700063595428,12,"dez",8,"ago",2,0.15,7,8,"ultimo_mes_seco","ago"
"2652013","Pato Branco","PR",-26.233,-52.683,"Hidroweb diário",59,TRUE,0.25603563604247026,"media (0.20-0.3)",FALSE,2.681008827979159,12,"dez",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2652015","Clevelândia","PR",-26.2781,-52.2961,"Hidroweb diário",55,TRUE,0.20692506072723416,"media (0.20-0.3)",FALSE,2.373981699830337,11,"nov",5,"mai",5,0.15,3,5,"ultimo_mes_seco","mai"
"2652022","Honório Serpa","PR",-26.1475,-52.383,"Hidroweb diário",47,TRUE,0.11014690404321541,"baixa (<0.20)",FALSE,3.8011392189033937,2,"fev",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2652023","Coronel Domingos Soares","PR",-26.3639,-52.0039,"Hidroweb diário",46,TRUE,0.2303177176447136,"media (0.20-0.3)",FALSE,3.308782066511164,1,"jan",4,"abr",4,0.15,4,4,"ultimo_mes_seco","abr"
"2652025","Vitorino","PR",-26.2891,-52.6977,"Hidroweb diário",46,TRUE,0.22681055589097898,"media (0.20-0.3)",FALSE,2.3976530069471016,11,"nov",8,"ago",3,0.15,8,8,"ultimo_mes_seco","ago"
"2652026","Coronel Domingos Soares","PR",-26.0716,-52.0924,"Hidroweb diário",38,TRUE,0.18936853546745255,"baixa (<0.20)",FALSE,2.8086267755656333,12,"dez",8,"ago",3,0.15,8,8,"ultimo_mes_seco","ago"
"2652027","Mangueirinha","PR",-26.1272,-52.1838,"Hidroweb diário",49,TRUE,0.19424405937775227,"baixa (<0.20)",FALSE,2.574117599700796,11,"nov",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2652032","Coronel Vivida","PR",-26.0722,-52.4972,"Hidroweb diário",49,TRUE,0.05065916138037301,"baixa (<0.20)",FALSE,3.2236276736657286,1,"jan",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2652033","Pato Branco","PR",-26.2311,-52.5966,"Hidroweb diário",49,TRUE,0.14663682217836063,"baixa (<0.20)",FALSE,2.5304679677728665,11,"nov",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2652035","Pato Branco","PR",-26.1167,-52.6833,"Hidroweb diário",38,TRUE,0.12868551394243893,"baixa (<0.20)",FALSE,3.102900204762949,12,"dez",8,"ago",3,0.15,8,8,"ultimo_mes_seco","ago"
"2653008","Barracão","PR",-26.25,-53.633,"Hidroweb diário",36,TRUE,0.13099702208746225,"baixa (<0.20)",FALSE,5.238365521415685,5,"mai",8,"ago",4,0.15,8,8,"ultimo_mes_seco","ago"
"2653009","Santo Antônio do Sudoeste","PR",-26.0727118,-53.725556,"Hidroweb diário",54,TRUE,0.03650289763070644,"baixa (<0.20)",FALSE,2.7180763530417145,12,"dez",8,"ago",2,0.15,7,8,"ultimo_mes_seco","ago"
"2653012","Francisco Beltrão","PR",-26.0833,-53.0667,"Hidroweb diário",45,TRUE,0.0644192971189382,"baixa (<0.20)",FALSE,2.113778868861856,11,"nov",8,"ago",3,0.15,3,8,"ultimo_mes_seco","ago"
"2653014","Santo Antônio do Sudoeste","PR",-26.1086,-53.6466,"Hidroweb diário",48,TRUE,0.02850978576933491,"baixa (<0.20)",FALSE,1.4372900066229781,9,"set",8,"ago",2,0.15,8,8,"ultimo_mes_seco","ago"
"2653015","Francisco Beltrão","PR",-26.0833,-53.178,"Hidroweb diário",39,TRUE,0.09282855756093061,"baixa (<0.20)",FALSE,2.526037113642457,11,"nov",8,"ago",1,0.15,8,8,"ultimo_mes_seco","ago"
"2653016","Manfrinópolis","PR",-26.0663,-53.3528,"Hidroweb diário",49,TRUE,0.07085486140834162,"baixa (<0.20)",FALSE,3.366695621885797,1,"jan",8,"ago",3,0.15,8,8,"ultimo_mes_seco","ago"
