"gauge_code","estado","n_anos_aceitos","na_mediano_pct","na_max_pct"
"311610001A","MG",5,7.388433515482696,15.469414086217364
"311750401A","MG",2,1.475456621004566,1.874048706240487
"311800702A","MG",4,0.9785173956799829,2.2926179604261794
"311820501A","MG",5,6.350561627200972,15.042501517911354
"311830401A","MG",4,1.0515642804268448,1.7751141552511416
"311830402A","MG",3,5.650684931506849,11.431769884638737
"311830404A","MG",1,11.91400304414003,11.91400304414003
"311830410H","MG",2,1.74088317488834,3.4608378870673953
"311860101A","MG",1,1.601978691019787,1.601978691019787
"311860102A","MG",4,1.2490487062404871,1.5924657534246576
"311860104A","MG",1,1.5943683409436835,1.5943683409436835
"312110001A","MG",5,3.818493150684932,9.543867638129932
"312170402A","MG",4,5.794330289193303,10.507741347905283
"312190201A","MG",1,1.8531202435312022,1.8531202435312022
"312250401A","MG",3,4.69558599695586,6.999619482496194
"312260301A","MG",3,5.629756468797565,12.16985428051002
"312370001A","MG",4,2.6004446648534905,7.543759512937595
"312400501A","MG",3,1.5943683409436835,1.6894977168949772
"312420301A","MG",3,0.020928462709284626,9.541970248937462
"312420302A","MG",6,1.3917427701674276,8.044930176077717
"312580401A","MG",3,3.673896499238965,6.409817351598174
"312670302A","MG",1,2.1423135464231353,2.1423135464231353
"312680201A","MG",3,7.265981735159817,10.348360655737705
"312690102A","MG",5,3.582572298325723,7.841909532483303
"312770102A","MG",2,1.55441400304414,2.151826484018265
"312770103A","MG",1,0.41286149162861496,0.41286149162861496
"312770104A","MG",1,0.6145357686453576,0.6145357686453576
"312770105A","MG",3,6.255692167577413,15.59931506849315
"312770106A","MG",6,1.4687975646879756,19.878946569520338
"312770108A","MG",2,1.3613013698630136,1.910197869101979
"312820401A","MG",4,5.483257229832573,9.710837887067395
"312870901A","MG",6,1.3774733637747336,8.105646630236794
"312880801A","MG",4,1.274374953215061,2.524733637747336
"312900401A","MG",1,3.7100456621004563,3.7100456621004563
"312930102A","MG",3,3.502663622526636,5.934170471841705
"313090301A","MG",2,5.0799086757990874,6.523972602739726
"313130701A","MG",2,5.316780821917808,6.171993911719939
"313130702A","MG",6,0.7144216133942162,16.700913242009133
"313130703A","MG",3,1.5981735159817352,16.813165905631656
"313130704A","MG",3,1.600076103500761,16.775114155251142
"313150553H","MG",1,0,0
"313170301A","MG",5,1.5943683409436835,18.99923896499239
"313170302A","MG",7,3.6415525114155254,19.084855403348556
"313170303A","MG",6,1.205289193302892,17.467656012176562
"313170304A","MG",4,1.2832952815829528,18.976407914764078
"313170305A","MG",6,0.900875190258752,17.59322678843227
"313170306A","MG",5,4.244672754946728,17.878614916286146
"313180201A","MG",6,3.0688736681887367,8.756451123254402
"313240401A","MG",7,1.591909532483303,7.93677899210686
"313240402A","MG",6,5.470890410958904,9.287720097146327
"313270101A","MG",4,2.664573820395738,7.60853066180935
"313300601A","MG",1,2.6316788099574984,2.6316788099574984
"313320401A","MG",5,6.162720097146327,17.93032786885246
"313330301C","MG",1,9.916286149162861,9.916286149162861
"313350101A","MG",5,3.3808980213089805,8.940497874924104
"313360001A","MG",1,1.1624809741248097,1.1624809741248097
"313460801A","MG",4,6.588660578386605,9.617865816636309
"313540701A","MG",3,1.03310502283105,7.062082574377657
"313620701A","MG",3,4.499619482496195,17.65981735159817
"313620702A","MG",3,0.8599695585996955,1.600076103500761
"313620703A","MG",7,1.5981735159817352,18.38660578386606
"313620704A","MG",8,1.1497658673719755,4.2656012176560125
"313670204A","MG",2,0.02089987191323369,0.020928462709284626
"313670207A","MG",2,0.7663606931656561,0.9733606557377049
"313670209A","MG",2,0.018997284394207815,0.02087128111718276
"313670212A","MG",1,0.3633942161339422,0.3633942161339422
"313670213A","MG",2,1.6312322737064484,2.950440194292653
"313670220A","MG",1,1.9216133942161338,1.9216133942161338
"313670222A","MG",3,8.090467516697025,11.135844748858448
"313670223A","MG",1,0.032343987823439876,0.032343987823439876
"313670224A","MG",2,0.4385464231354642,0.4661339421613394
"313670227A","MG",1,0.5060882800608828,0.5060882800608828
"313670228A","MG",1,2.267884322678843,2.267884322678843
"313700701A","MG",6,10.434569703321106,17.54566210045662
"313753601A","MG",2,5.424277016742771,6.992009132420092
"313770001A","MG",5,2.4181887366818873,8.133561643835616
"313770002A","MG",1,3.1487823439878238,3.1487823439878238
"313780901A","MG",7,2.591324200913242,8.613013698630137
"313920101A","MG",6,4.389557913516481,8.126517911353977
"313940901A","MG",4,4.465996706340295,7.968036529680365
"313940902A","MG",2,8.03063477805225,8.469945355191257
"313950801A","MG",2,1.6846996614849747,3.339041095890411
"313960701A","MG",1,1.432648401826484,1.432648401826484
"314000102A","MG",2,0.025643344894411592,0.030358227079538558
"314000103A","MG",1,0.030358227079538558,0.030358227079538558
"314000104A","MG",2,2.3059360730593608,2.7853881278538815
"314040701A","MG",3,1.8417047184170472,9.970780206435945
"314060501A","MG",1,13.875570776255708,13.875570776255708
"314080302A","MG",1,0.020928462709284626,0.020928462709284626
"314080303A","MG",2,1.1824581430745815,1.5049467275494672
"314080304A","MG",1,0.020928462709284626,0.020928462709284626
"314150401A","MG",2,8.16434873285592,8.24771689497717
"314220501A","MG",2,2.4743150684931505,3.71765601217656
"314310401A","MG",6,2.4829156997779274,8.953779599271403
"314315301A","MG",2,3.3133561643835616,3.9364535768645355
"314330202A","MG",1,0.9627092846270928,0.9627092846270928
"314390601A","MG",1,0.6621004566210046,0.6621004566210046
"314390607A","MG",1,0.030358227079538558,0.030358227079538558
"314400301A","MG",2,6.322298325722983,8.06697108066971
"314430001A","MG",4,6.964421613394216,8.253642987249545
"314430003A","MG",3,3.009259259259259,8.695734669095325
"314435901A","MG",1,3.1487823439878238,3.1487823439878238
"314467201A","MG",2,8.862315043541184,8.98224043715847
"314480502A","MG",1,0.4832572298325723,0.4832572298325723
"314490401A","MG",2,8.021137435436785,9.667047184170471
"314530701A","MG",2,4.7020345210469845,6.403688524590163
"314610702A","MG",4,2.1216579958579738,3.6320395738203954
"314610707A","MG",1,0.4718417047184171,0.4718417047184171
"314630501A","MG",4,5.253995433789954,7.891241651487553
"314780801A","MG",4,2.72355403348554,8.141697024893746
"314790701A","MG",4,4.653729071537291,9.695658773527626
"314800401A","MG",4,5.976027397260274,9.200440194292653
"314810301A","MG",3,7.300228310502282,9.086596842744383
"314820201A","MG",4,4.943873668188737,9.84934729811779
"314990301A","MG",4,1.4350292353885437,9.232695810564664
"314995201A","MG",3,1.1225266362252664,1.9581056466302367
"315000001A","MG",1,1.567732115677321,1.567732115677321
"315080201A","MG",4,5.640220700152207,10.697480267152399
"315110701A","MG",2,0.8358805133451439,0.9183363691560413
"315120602A","MG",1,6.938736681887367,6.938736681887367
"315250101A","MG",5,2.0528919330289197,9.08675799086758
"315250102A","MG",3,7.7910958904109595,8.22869101978691
"315250103A","MG",2,9.683325743776564,9.841757741347905
"315250104A","MG",5,2.012937595129376,9.159056316590563
"315250105A","MG",8,2.222222222222222,9.23896499238965
"315340001A","MG",3,3.6015981735159817,6.468797564687975
"315350901A","MG",2,4.843987823439878,5.934170471841705
"315390501A","MG",4,7.162290715372907,10.705069823922283
"315400201A","MG",4,5.432838660578387,8.301077717061323
"315430902A","MG",4,5.620243531202435,8.122723132969034
"315460602A","MG",3,5.867579908675799,9.589404978749242
"315460603A","MG",3,1.698163327261688,9.363615664845174
"315460604A","MG",4,2.0947488584474887,7.999392835458409
"315460605A","MG",1,6.612401335761992,6.612401335761992
"315460621H","MG",1,5.094489981785063,5.094489981785063
"315480401A","MG",2,4.177967828596618,7.0279295689131756
"315490301A","MG",2,4.9889587543977845,8.060109289617486
"315570201A","MG",3,3.3602762598664238,9.578020643594414
"315670003A","MG",1,0.030358227079538558,0.030358227079538558
"315680901A","MG",9,1.495433789954338,7.39602307225258
"315780702A","MG",1,2.9033485540334856,2.9033485540334856
"315780703A","MG",4,5.305365296803653,9.060033394049787
"315780704A","MG",3,3.3200152207001525,6.261415525114156
"315780724H","MG",1,0.020928462709284626,0.020928462709284626
"315960501A","MG",1,0.8314307458143074,0.8314307458143074
"315960502A","MG",1,14.212328767123289,14.212328767123289
"316020701A","MG",1,3.6891171993911716,3.6891171993911716
"316070201A","MG",1,0.020928462709284626,0.020928462709284626
"316070202A","MG",3,0.020928462709284626,0.020928462709284626
"316070205A","MG",4,0.5774353120243532,1.491628614916286
"316105601A","MG",3,3.0339253187613844,3.900304414003044
"316110601A","MG",2,5.662100456621005,6.910197869101979
"316110602A","MG",3,1.4477079538554949,4.5662100456621
"316230201A","MG",4,5.294901065449011,9.648224043715848
"316250002A","MG",1,0.020928462709284626,0.020928462709284626
"316250003A","MG",1,1.5886605783866057,1.5886605783866057
"316250004A","MG",1,0.837138508371385,0.837138508371385
"316290601A","MG",1,0.020928462709284626,0.020928462709284626
"316290602A","MG",3,0.020928462709284626,1.6507285974499089
"316330001A","MG",6,4.205669710806697,8.143594414086218
"316370654H","MG",1,0.020928462709284626,0.020928462709284626
"316400101A","MG",4,6.8407534246575334,8.758348512446872
"316410001A","MG",4,8.856952969699993,17.954993928354586
"316550301A","MG",4,11.840753424657535,14.403081360048573
"316600601A","MG",7,1.2538051750380519,7.991803278688526
"316750901A","MG",1,0.6773211567732116,0.6773211567732116
"316880401A","MG",2,0.02089987191323369,0.020928462709284626
"316880403A","MG",2,0.025643344894411592,0.030358227079538558
"316930701A","MG",1,1.8207762557077627,1.8207762557077627
"316930702A","MG",2,1.1024117116217949,1.4894505160898603
"316935601A","MG",4,2.838252509752061,7.1308980213089805
"316990101A","MG",1,0.02087128111718276,0.02087128111718276
"316990103A","MG",1,0.020928462709284626,0.020928462709284626
"316990106A","MG",1,0.020928462709284626,0.020928462709284626
"316990108A","MG",1,0.030358227079538558,0.030358227079538558
"316990110A","MG",2,0.7800192961881711,1.5296803652968036
"317010701A","MG",1,2.53234398782344,2.53234398782344
"317020601A","MG",6,1.5011415525114156,8.012674559805708
"317040401A","MG",6,2.996923630344919,9.875910746812385
"317100601A","MG",3,3.736681887366819,6.558219178082192
"317130301A","MG",3,9.164764079147641,14.414003044140031
"317130302A","MG",2,1.5182648401826486,2.134703196347032
"317130303A","MG",2,4.661960621636683,7.879857316332727
"317130304A","MG",3,1.8512176560121767,2.593226788432268
"317190701A","MG",3,12.488584474885844,15.224505327245053
"317200401A","MG",2,0.8076198110304331,1.5943683409436835
"320010203A","ES",2,0.9170471841704719,1.0407153729071539
"320016903A","ES",3,2.089041095890411,7.897640791476408
"320020107A","ES",1,1.093987823439878,1.093987823439878
"320030001A","ES",4,11.087328767123289,16.827944748026717
"320040902A","ES",4,3.873668188736682,7.777777777777778
"320050801A","ES",4,6.913051750380516,11.12629022465088
"320060702A","ES",1,0.02087128111718276,0.02087128111718276
"320060704A","ES",1,0.02087128111718276,0.02087128111718276
"320060705A","ES",4,3.122146118721461,9.923345476624165
"320060706A","ES",1,2.1366057838660577,2.1366057838660577
"320060707A","ES",1,0.02087128111718276,0.02087128111718276
"320070601A","ES",2,1.7827245053272451,2.3249619482496193
"320080501A","ES",1,8.676760777170612,8.676760777170612
"320090401A","ES",3,0.020928462709284626,0.42047184170471835
"320090402A","ES",1,1.552511415525114,1.552511415525114
"320090403A","ES",3,5.312024353120243,8.417047184170471
"320110001A","ES",1,10.55517607771706,10.55517607771706
"320110005H","ES",1,0.020928462709284626,0.020928462709284626
"320115901A","ES",2,10.118326908201713,19.17691256830601
"320120904A","ES",1,0.030358227079538558,0.030358227079538558
"320120908A","ES",2,1.7713089802130897,1.9273211567732116
"320120909A","ES",3,2.496194824961948,2.6160578386605784
"320130805A","ES",1,8.105646630236794,8.105646630236794
"320130806A","ES",1,1.9311263318112633,1.9311263318112633
"320130811A","ES",5,0.9227549467275494,4.514840182648402
"320140706A","ES",1,0.02087128111718276,0.02087128111718276
"320150601A","ES",4,2.5228310502283104,10.350258044930175
"320150602A","ES",3,0.4756468797564688,14.05441400304414
"320150603A","ES",1,7.929984779299848,7.929984779299848
"320170401A","ES",3,7.376331811263317,12.30646630236794
"320210801A","ES",3,0.020928462709284626,1.1263318112633183
"320220701A","ES",4,1.2832952815829528,3.6263318112633183
"320220702A","ES",6,0.3995433789954338,6.87044626593807
"320225601A","ES",1,0.02087128111718276,0.02087128111718276
"320230603A","ES",2,3.3162100456621006,4.286529680365296
"320240501A","ES",2,0.7391552511415524,0.8314307458143074
"320240503A","ES",1,0.5384322678843226,0.5384322678843226
"320245401A","ES",4,3.461425297968078,3.9383561643835616
"320250401A","ES",2,4.6118721461187215,8.318112633181126
"320255301A","ES",3,6.316590563165906,8.991727383120827
"320265201A","ES",1,2.7302130898021306,2.7302130898021306
"320290001A","ES",3,2.2825591985428053,5.292998477929984
"320300701A","ES",4,4.753614916286149,8.88737097753491
"320313001A","ES",1,3.4531963470319638,3.4531963470319638
"320316301A","ES",1,1.5943683409436835,1.5943683409436835
"320316310H","ES",1,9.813546423135463,9.813546423135463
"320320501A","ES",5,0.5859969558599696,7.244231936854888
"320330401A","ES",3,5.865677321156773,7.71689497716895
"320334602A","ES",3,3.1830289193302894,7.191780821917808
"320335301A","ES",1,3.35806697108067,3.35806697108067
"320340302A","ES",3,8.90220700152207,13.81468797564688
"320350201A","ES",2,5.041856925418569,7.581811263318112
"320360101A","ES",2,5.1151065449010655,7.692161339421613
"320380902A","ES",1,5.745814307458143,5.745814307458143
"320390802A","ES",1,13.54546144505161,13.54546144505161
"320390803A","ES",5,0.9550989345509895,3.898401826484018
"320390804A","ES",1,0.02087128111718276,0.02087128111718276
"320400501A","ES",5,1.7237442922374429,3.44558599695586
"320405401A","ES",2,4.467275494672754,6.6191019786910195
"320420301A","ES",1,0.4280821917808219,0.4280821917808219
"320425201A","ES",3,2.671232876712329,6.853120243531202
