"gauge_code","d","imax","date","wateryear","start_month","na_prct_yr","na_prct_mon","mon_filter","n_max","time_step_min","estado","lat","long","time_step","mes_inicio","mes_inicio_nome","network","classe_espacial","fonte_inicio","metodo_ano_hidro","f_moda","rbar_local","dist_nn_km"
"420540705A",10,NA,NA,2017,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",10,NA,NA,2018,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",10,NA,NA,2019,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",10,NA,NA,2020,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",10,NA,NA,2021,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",10,NA,NA,2022,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",10,NA,NA,2023,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",10,NA,NA,2024,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",10,10.64599999999999,"2025-01-17 02:10:00",2025,7,0.8981735159817351,0.765905017921147,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",10,18.236999999999988,"2025-12-29 17:20:00",2026,7,0.7727204106280193,0.7724014336917563,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",20,9.201779326899995,"2015-02-13 20:00:00",2015,7,0.7379910988336402,0.7058531746031746,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",20,7.471499999999997,"2015-07-23 14:50:00",2016,7,0.8430100182149363,0.6924283154121864,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",20,NA,NA,2017,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",20,NA,NA,2018,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",20,NA,NA,2019,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",20,NA,NA,2020,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",20,NA,NA,2021,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",20,NA,NA,2022,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",20,NA,NA,2023,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",20,NA,NA,2024,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",20,9.083500000000004,"2025-01-16 18:50:00",2025,7,0.8981735159817351,0.765905017921147,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540705A",20,9.703499999999993,"2025-12-29 07:20:00",2026,7,0.7727204106280193,0.7724014336917563,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"SC",-27.754,-48.51,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.934,21.01
"420540707A",10,5.213000000000002,"2021-01-21 06:10:00",2021,7,0.7652701043585022,0.7419354838709677,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27.432,-48.458,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.945,17.14
"420540707A",10,5.759999999999996,"2021-12-29 12:00:00",2022,7,0.784344806763285,0.7596326164874552,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"SC",-27.432,-48.458,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.945,17.14
"420540707A",20,4.082000000000007,"2021-01-20 21:40:00",2021,7,0.7652701043585022,0.7419354838709677,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27.432,-48.458,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.945,17.14
"420540707A",20,4.670000000000005,"2021-12-29 11:40:00",2022,7,0.784344806763285,0.7596326164874552,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27.432,-48.458,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.945,17.14
"420540708A",10,17.115999999999993,"2021-06-19 15:00:00",2021,7,0.7837630448127686,0.7689814814814815,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-27.491,-48.418,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.945,24.98
"420540708A",10,6.5500000000000025,"2021-11-18 06:00:00",2022,7,0.7976675724637681,0.799074074074074,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27.491,-48.418,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.945,24.98
"420540708A",20,9.691499999999996,"2021-06-19 06:40:00",2021,7,0.7837630448127686,0.7689814814814815,"1,2,3,4,5,6,7,8,9,10,11,12",5,600,"SC",-27.491,-48.418,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.945,24.98
"420540708A",20,3.8095000000000057,"2021-11-18 00:30:00",2022,7,0.7976675724637681,0.799074074074074,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27.491,-48.418,10,7,"jul","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.5,0.945,24.98
"420545601A",10,5.600000000000002,"2018-03-31 16:40:00",2018,8,0.7927148846960168,0.7927867383512545,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.75365,-49.47339,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.768,0.34
"420545601A",10,9.940000000000007,"2019-05-24 15:20:00",2019,8,0.7894596651445966,0.741263440860215,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.75365,-49.47339,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.768,0.34
"420545601A",10,4.24,"2019-11-10 22:30:00",2020,8,0.9262295081967213,0.7960648148148148,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-28.75365,-49.47339,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.768,0.34
"420545601A",10,NA,NA,2021,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-28.75365,-49.47339,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.768,0.34
"420545601A",10,NA,NA,2022,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-28.75365,-49.47339,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.768,0.34
"420545601A",10,7.5600000000000005,"2023-02-20 16:30:00",2023,8,0.8824391171993912,0.7914186507936508,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.75365,-49.47339,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.768,0.34
"420545601A",10,6.56,"2023-10-07 03:10:00",2024,8,0.7687908496732027,0.7161738351254481,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-28.75365,-49.47339,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.768,0.34
"420545601A",20,3.2400000000000007,"2018-07-24 18:40:00",2018,8,0.7927148846960168,0.7515681003584229,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.75365,-49.47339,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.768,0.34
"420545601A",20,5.580000000000003,"2019-05-24 06:50:00",2019,8,0.7894596651445966,0.741263440860215,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"SC",-28.75365,-49.47339,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.768,0.34
"420545601A",20,2.5899999999999994,"2019-11-04 11:20:00",2020,8,0.9262295081967213,0.7960648148148148,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-28.75365,-49.47339,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.768,0.34
"420545601A",20,NA,NA,2021,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-28.75365,-49.47339,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.768,0.34
"420545601A",20,NA,NA,2022,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-28.75365,-49.47339,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.768,0.34
"420545601A",20,5.6200000000000045,"2023-02-20 08:10:00",2023,8,0.8824391171993912,0.7914186507936508,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-28.75365,-49.47339,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.768,0.34
"420545601A",20,4.76,"2023-10-06 18:30:00",2024,8,0.7687908496732027,0.7161738351254481,"1,2,3,4,5,6,7,8,9,10,11,12",6,600,"SC",-28.75365,-49.47339,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.4,0.768,0.34
"420550601A",10,5.760000000000002,"2016-03-03 01:20:00",2016,5,0.7324380165289256,0.742831541218638,"1,2,3,4,5,6,7,8,9,10,11,12",4,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",10,5.700000000000001,"2016-10-05 23:50:00",2017,5,0.8347222222222223,0.7540322580645161,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",10,5.12,"2018-03-25 01:50:00",2018,5,0.9472412480974125,0.8062275985663082,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",10,6.28,"2019-03-12 02:50:00",2019,5,0.7970129375951294,0.7974910394265233,"1,2,3,4,5,6,7,8,9,10,11,12",23,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",10,6.340000000000001,"2019-05-30 09:00:00",2020,5,0.8786619611414693,0.7735215053763441,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",10,NA,NA,2021,5,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",10,5.320000000000001,"2022-03-24 08:10:00",2022,5,0.9324581430745814,0.7806899641577061,"1,2,3,4,5,6,7,8,9,10,11,12",11,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",10,6.900000000000001,"2022-10-11 02:40:00",2023,5,0.7945395738203958,0.7712813620071685,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",10,8.379999999999999,"2023-10-07 08:40:00",2024,5,0.8175470552519732,0.7450716845878136,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",10,6.480000000000004,"2024-12-07 07:40:00",2025,5,0.8136337868480725,0.860663082437276,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",20,3.5799999999999996,"2016-03-02 21:40:00",2016,5,0.7324380165289256,0.742831541218638,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",20,3.38,"2016-05-20 08:00:00",2017,5,0.8347222222222223,0.6978046594982079,"1,2,3,4,5,6,7,8,9,10,11,12",22,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",20,2.83,"2018-03-24 16:10:00",2018,5,0.9472412480974125,0.8062275985663082,"1,2,3,4,5,6,7,8,9,10,11,12",44,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",20,4.109999999999999,"2019-01-17 22:30:00",2019,5,0.7970129375951294,0.7934587813620072,"1,2,3,4,5,6,7,8,9,10,11,12",6,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",20,4.360000000000002,"2019-05-30 08:20:00",2020,5,0.8786619611414693,0.7735215053763441,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",20,NA,NA,2021,5,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",20,2.6900000000000004,"2022-03-23 23:00:00",2022,5,0.9324581430745814,0.7806899641577061,"1,2,3,4,5,6,7,8,9,10,11,12",14,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",20,5.530000000000002,"2022-10-11 01:50:00",2023,5,0.7945395738203958,0.7712813620071685,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",20,6.040000000000001,"2023-11-16 08:20:00",2024,5,0.8175470552519732,0.7569444444444444,"1,2,3,4,5,6,7,8,9,10,11,12",7,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550601A",20,3.870000000000003,"2024-12-06 22:50:00",2025,5,0.8136337868480725,0.860663082437276,"1,2,3,4,5,6,7,8,9,10,11,12",4,600,"SC",-27.03318,-50.93099,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",10,4.580000000000001,"2015-01-13 16:30:00",2015,5,0.7450231481481482,0.6935483870967742,"1,2,3,4,5,6,7,8,9,10,11,12",11,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",10,9.620000000000001,"2015-06-14 04:40:00",2016,5,0.7172700364298725,0.7333333333333333,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",10,6.419999999999999,"2016-11-29 07:00:00",2017,5,0.7447678843226788,0.7525462962962963,"1,2,3,4,5,6,7,8,9,10,11,12",12,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",10,6.480000000000001,"2017-10-29 20:40:00",2018,5,0.7905060882800609,0.7654569892473119,"1,2,3,4,5,6,7,8,9,10,11,12",6,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",10,7.399999999999999,"2019-03-12 03:00:00",2019,5,0.7940829528158295,0.7941308243727598,"1,2,3,4,5,6,7,8,9,10,11,12",22,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",10,4.500000000000001,"2019-05-30 09:00:00",2020,5,0.8782445355191257,0.7739695340501792,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",10,NA,NA,2021,5,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",10,NA,NA,2022,5,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",10,NA,NA,2023,5,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",10,5.8,"2024-03-16 15:30:00",2024,5,0.9566256830601093,0.8915770609318996,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",10,5.860000000000003,"2024-12-07 07:40:00",2025,5,0.801530612244898,0.8508064516129032,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",20,2.2900000000000005,"2015-01-13 06:30:00",2015,5,0.7450231481481482,0.6935483870967742,"1,2,3,4,5,6,7,8,9,10,11,12",71,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",20,5.670000000000004,"2015-06-14 03:00:00",2016,5,0.7172700364298725,0.7333333333333333,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",20,4.13,"2016-11-28 16:30:00",2017,5,0.7447678843226788,0.7525462962962963,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",20,3.2700000000000005,"2017-06-04 12:40:00",2018,5,0.7905060882800609,0.737037037037037,"1,2,3,4,5,6,7,8,9,10,11,12",43,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",20,4.520000000000001,"2019-03-12 02:50:00",2019,5,0.7940829528158295,0.7941308243727598,"1,2,3,4,5,6,7,8,9,10,11,12",23,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",20,3.2300000000000004,"2019-05-30 08:20:00",2020,5,0.8782445355191257,0.7739695340501792,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",20,NA,NA,2021,5,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",20,NA,NA,2022,5,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",20,NA,NA,2023,5,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",20,3.04,"2024-03-16 10:30:00",2024,5,0.9566256830601093,0.8915770609318996,"1,2,3,4,5,6,7,8,9,10,11,12",31,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420550602A",20,3.700000000000004,"2024-12-06 22:50:00",2025,5,0.801530612244898,0.8508064516129032,"1,2,3,4,5,6,7,8,9,10,11,12",4,600,"SC",-27.049,-50.934,10,5,"mai","CEMADEN","transicao","media_circ_ponderada","uniplu_vizinhanca",0.3,0.697,24.59
"420560501A",10,10.260000000000005,"2016-01-29 21:50:00",2016,8,0.7678990610328639,0.7620967741935484,"1,2,3,4,5,6,7,8,9,10,11,12",6,600,"SC",-26.43919,-52.68857,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",1,1,15.75
"420560501A",10,8.54,"2016-11-02 04:10:00",2017,8,0.9008942161339422,0.7782407407407408,"1,2,3,4,5,6,7,8,9,10,11,12",5,600,"SC",-26.43919,-52.68857,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",1,1,15.75
"420560501A",10,NA,NA,2018,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.43919,-52.68857,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",1,1,15.75
"420560501A",10,15.419999999999998,"2019-02-15 04:10:00",2019,8,0.8890410958904109,0.7904265873015873,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.43919,-52.68857,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",1,1,15.75
"420560501A",10,10.799999999999999,"2020-05-22 03:30:00",2020,8,0.8116651487553127,0.7936827956989247,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.43919,-52.68857,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",1,1,15.75
"420560501A",10,9.860000000000001,"2020-12-20 06:00:00",2021,8,0.8210616438356164,0.8001792114695341,"1,2,3,4,5,6,7,8,9,10,11,12",5,600,"SC",-26.43919,-52.68857,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",1,1,15.75
"420560501A",10,10.459999999999997,"2022-03-24 06:30:00",2022,8,0.8027016742770168,0.7844982078853047,"1,2,3,4,5,6,7,8,9,10,11,12",14,600,"SC",-26.43919,-52.68857,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",1,1,15.75
"420560501A",10,12.46,"2022-10-10 06:20:00",2023,8,0.78948801742919394,0.7477598566308243,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.43919,-52.68857,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",1,1,15.75
"420560501A",20,5.130000000000003,"2016-01-29 11:50:00",2016,8,0.7678990610328639,0.7620967741935484,"1,2,3,4,5,6,7,8,9,10,11,12",66,600,"SC",-26.43919,-52.68857,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",1,1,15.75
"420560501A",20,4.279999999999999,"2016-11-02 00:10:00",2017,8,0.9008942161339422,0.7782407407407408,"1,2,3,4,5,6,7,8,9,10,11,12",29,600,"SC",-26.43919,-52.68857,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",1,1,15.75
"420560501A",20,NA,NA,2018,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"SC",-26.43919,-52.68857,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",1,1,15.75
"420560501A",20,8.049999999999997,"2019-02-14 21:30:00",2019,8,0.8890410958904109,0.7904265873015873,"1,2,3,4,5,6,7,8,9,10,11,12",20,600,"SC",-26.43919,-52.68857,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",1,1,15.75
"420560501A",20,5.8100000000000005,"2020-05-22 02:40:00",2020,8,0.8116651487553127,0.7936827956989247,"1,2,3,4,5,6,7,8,9,10,11,12",5,600,"SC",-26.43919,-52.68857,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",1,1,15.75
"420560501A",20,5.33,"2020-12-19 20:00:00",2021,8,0.8210616438356164,0.8001792114695341,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"SC",-26.43919,-52.68857,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",1,1,15.75
