"gauge_code","estado","lat","long","time_step","network","classe_espacial","mes_inicio","fonte_inicio","mes_moda","f_moda","rbar_local","dist_nn_km","nome","n_years_zip","responsible","mes_inicio_nome","metodo_ano_hidro"
"37410000","PB",-6.7258,-37.7975,15,"TELEMETRIA","mancha",9,"moda_mancha",9,1,1,5.02,"Pombal",1,"TELEMETRIA","set","uniplu_vizinhanca"
"37603000","RN",-6.0044,-37.0047,60,"TELEMETRIA","mancha",9,"moda_mancha",9,1,1,3.47,"Jucurutu",1,"TELEMETRIA","set","uniplu_vizinhanca"
"37610500","RN",-5.6625,-36.8819,15,"TELEMETRIA","mancha",9,"moda_mancha",9,1,1,5.09,"Açu",2,"TELEMETRIA","set","uniplu_vizinhanca"
"37690200","RN",-5.6689,-36.8853,60,"TELEMETRIA","mancha",9,"moda_mancha",9,1,1,5.34,"Itajá",1,"TELEMETRIA","set","uniplu_vizinhanca"
"37714910","RN",-5.5031,-36.8881,15,"TELEMETRIA","mancha",9,"moda_mancha",9,0.9,0.988,9,"Ipanguaçu",1,"TELEMETRIA","set","uniplu_vizinhanca"
"37730000","RN",-5.4133,-36.8444,15,"TELEMETRIA","mancha",9,"moda_mancha",9,0.9,0.988,19.85,"Afonso Bezerra",1,"TELEMETRIA","set","uniplu_vizinhanca"
"38811500","PB",-7.8772,-36.9278,15,"TELEMETRIA","mancha",9,"moda_mancha",9,1,1,11.43,"Camalau",1,"TELEMETRIA","set","uniplu_vizinhanca"
"38830000","PB",-7.7211,-36.5053,15,"TELEMETRIA","mancha",9,"moda_mancha",9,1,1,1.73,"Caraubas",1,"TELEMETRIA","set","uniplu_vizinhanca"
"39081250","PE",-7.5128,-35.3269,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.7,0.971,1.21,"Timbauba",3,"TELEMETRIA","nov","uniplu_vizinhanca"
"39082700","PE",-7.6569,-35.3711,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.7,0.961,16.43,"Vicência",1,"TELEMETRIA","nov","uniplu_vizinhanca"
"39084000","PE",-7.5428,-35.068600000000004,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.8,0.973,5.69,"Itambé (ex-també)",1,"TELEMETRIA","nov","uniplu_vizinhanca"
"39130010","PE",-8.0128,-36.0578,15,"TELEMETRIA","mancha",10,"moda_mancha",10,0.6,0.946,12.15,"Toritama",1,"TELEMETRIA","out","uniplu_vizinhanca"
"39433000","PE",-8.4675,-35.4014,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.7,0.961,16.49,"Ribeirão",1,"TELEMETRIA","nov","uniplu_vizinhanca"
"39450000","PE",-8.4972,-35.4978,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.7,0.961,6.71,"Joaquim Nabuco",2,"TELEMETRIA","nov","uniplu_vizinhanca"
"39450400","PE",-8.5222,-35.4847,60,"TELEMETRIA","mancha",11,"moda_mancha",11,0.7,0.961,9.51,"Ribeirão",1,"TELEMETRIA","nov","uniplu_vizinhanca"
"39480300","PE",-8.6478,-35.2097,60,"TELEMETRIA","mancha",11,"moda_mancha",11,0.7,0.971,6.26,"Rio Formoso",1,"TELEMETRIA","nov","uniplu_vizinhanca"
"39540550","PE",-8.5397,-35.8508,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.5,0.869,24.68,"Belém de Maria",2,"TELEMETRIA","nov","uniplu_vizinhanca"
"39540750","PE",-8.8161,-35.9339,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.7,0.961,11.31,"São Benedito do Sul",1,"TELEMETRIA","nov","uniplu_vizinhanca"
"39541010","PE",-8.6247,-35.8414,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.5,0.897,19.48,"Belém de Maria",1,"TELEMETRIA","nov","uniplu_vizinhanca"
"39550000","PE",-8.6786,-35.7233,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.5,0.945,10.64,"Catende",1,"TELEMETRIA","nov","uniplu_vizinhanca"
"39560000","PE",-8.6794,-35.5769,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.5,0.945,0.1,"Palmares",2,"TELEMETRIA","nov","uniplu_vizinhanca"
"39571000","PE",-8.8967,-35.7678,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.6,0.952,6.09,"Maraial",4,"TELEMETRIA","nov","uniplu_vizinhanca"
"39580000","PE",-8.8411,-35.4469,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.6,0.967,0.11,"Água Preta",2,"TELEMETRIA","nov","uniplu_vizinhanca"
"39590000","PE",-8.7992,-35.205,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.8,0.978,14.61,"Barreiros",3,"TELEMETRIA","nov","uniplu_vizinhanca"
"39622000","AL",-9.0106,-35.4353,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.6,0.967,7.36,"Porto Calvo",1,"TELEMETRIA","nov","uniplu_vizinhanca"
"39690000","PE",-9.1322,-36.3231,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.8,0.973,2.06,"Correntes",3,"TELEMETRIA","nov","uniplu_vizinhanca"
"39700000","AL",-9.1678,-36.2175,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.9,0.988,0.15,"Santana do Mundau",4,"TELEMETRIA","nov","uniplu_vizinhanca"
"39715000","PE",-9.0019,-36.3264,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.7,0.914,10.61,"Palmeirina",1,"TELEMETRIA","nov","uniplu_vizinhanca"
"39720000","AL",-9.0042,-36.0511,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.9,0.988,0.1,"São José da Laje",5,"TELEMETRIA","nov","uniplu_vizinhanca"
"39740000","AL",-9.1544,-36.0358,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.9,0.988,0.1,"União dos Palmares",2,"TELEMETRIA","nov","uniplu_vizinhanca"
"39760000","AL",-9.3136,-35.9497,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.8,0.978,0.1,"Murici",3,"TELEMETRIA","nov","uniplu_vizinhanca"
"39770000","AL",-9.4672,-35.8597,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.8,0.978,0.37,"Rio Largo",4,"TELEMETRIA","nov","uniplu_vizinhanca"
"39800010","PE",-9.0394,-36.5983,15,"TELEMETRIA","mancha",9,"moda_mancha",9,0.3,0.774,12.49,"Brejão",2,"TELEMETRIA","set","uniplu_vizinhanca"
"39852010","AL",-9.3656,-36.4194,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.5,0.934,9.2,"Quebrangulo",1,"TELEMETRIA","nov","uniplu_vizinhanca"
"39860000","AL",-9.3792,-36.2492,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.8,0.978,0.1,"Viçosa",3,"TELEMETRIA","nov","uniplu_vizinhanca"
"39863000","AL",-9.3756,-36.1608,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.8,0.978,8.93,"Cajueiro",1,"TELEMETRIA","nov","uniplu_vizinhanca"
"39863500","PE",-8.9831,-36.1561,30,"TELEMETRIA","mancha",11,"moda_mancha",11,0.9,0.988,11.89,"Canhotinho",3,"TELEMETRIA","nov","uniplu_vizinhanca"
"39870000","AL",-9.5067,-36.0228,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.9,0.988,0.1,"Atalaia",1,"TELEMETRIA","nov","uniplu_vizinhanca"
"39950000","AL",-9.6858,-36.2853,15,"TELEMETRIA","mancha",11,"moda_mancha",11,0.7,0.961,2.05,"Anadia",3,"TELEMETRIA","nov","uniplu_vizinhanca"
"40100000","MG",-19.2814,-45.2753,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.9,0.988,1.21,"Abaeté",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"40100001","MG",-19.2814,-45.2953,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.9,0.988,1.1,"Abaeté",3,"TELEMETRIA","jul","uniplu_vizinhanca"
"40130002","MG",-20.4053,-44.6283,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.9,0.988,29.07,"Itaguara",1,"TELEMETRIA","jul","uniplu_vizinhanca"
"40152000","MG",-20.1811,-44.7939,60,"TELEMETRIA","mancha",7,"moda_mancha",7,1,1,1.23,"Carmo do Cajuru",1,"TELEMETRIA","jul","uniplu_vizinhanca"
"40185010","MG",-20.1852,-44.8937,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.9,0.988,5.37,"Divinópolis",1,"TELEMETRIA","jul","uniplu_vizinhanca"
"40291000","MG",-20.0611,-44.6069,60,"TELEMETRIA","mancha",7,"moda_mancha",7,1,1,4.22,"Itaúna",1,"TELEMETRIA","jul","uniplu_vizinhanca"
"40330000","MG",-19.6939,-44.9308,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.9,0.988,0.29,"Conceição do Pará",4,"TELEMETRIA","jul","uniplu_vizinhanca"
"40410180","MG",-19.6397,-45.1106,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.9,0.988,12.45,"Bom Despacho",1,"TELEMETRIA","jul","uniplu_vizinhanca"
"40410200","MG",-19.5964,-45.1044,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.9,0.988,17.29,"Bom Despacho",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"40450001","MG",-19.2869,-45.11,60,"TELEMETRIA","mancha",7,"moda_mancha",7,1,1,13.75,"Pompéu",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"40680001","MG",-20.6603,-44.0719,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.9,0.988,0.1,"Entre Rios de Minas",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"40710001","MG",-20.4083,-44.0217,15,"TELEMETRIA","mancha",7,"moda_mancha",7,1,1,24.73,"Belo Vale",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"40740000","MG",-20.1667,-44.1606,15,"TELEMETRIA","mancha",7,"moda_mancha",7,1,1,5.61,"Brumadinho",3,"TELEMETRIA","jul","uniplu_vizinhanca"
"40755000","MG",-20.4036,-44.3386,15,"TELEMETRIA","mancha",7,"moda_mancha",7,1,1,26.76,"Crucilândia",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"40799000","MG",-19.9483,-44.3056,60,"TELEMETRIA","mancha",7,"moda_mancha",7,1,1,3.3,"Juatuba",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"40800001","MG",-19.9489,-44.3053,15,"TELEMETRIA","mancha",7,"moda_mancha",7,1,1,3.31,"Betim",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"40865001","MG",-19.1731,-44.7011,60,"TELEMETRIA","mancha",7,"moda_mancha",7,1,1,28.4,"Pompéu",3,"TELEMETRIA","jul","uniplu_vizinhanca"
"40865400","MG",-19.0742,-44.6806,60,"TELEMETRIA","mancha",7,"moda_mancha",7,1,1,29.63,"Curvelo",3,"TELEMETRIA","jul","uniplu_vizinhanca"
"40866000","MG",-18.8717,-44.7828,60,"TELEMETRIA","mancha",7,"moda_mancha",7,1,1,24.17,"Felixlândia",4,"TELEMETRIA","jul","uniplu_vizinhanca"
"40963000","MG",-18.6769,-45.5658,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.9,0.988,25.24,"Biquinhas",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"40974900","MG",-18.4675,-45.6453,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.978,0.38,"São Gonçalo do Abaeté",1,"TELEMETRIA","jul","uniplu_vizinhanca"
"40990080","MG",-18.215,-45.2592,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.9,0.988,33.42,"Três Marias",1,"TELEMETRIA","jul","uniplu_vizinhanca"
"410040001A","PR",-25.31,-49.298,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.825,6.96,"Almirante Tamandarãò",1,"CEMADEN","mai","uniplu_vizinhanca"
"410040002A","PR",-25.312,-49.308,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.825,6.02,"Almirante Tamandarãò",4,"CEMADEN","mai","uniplu_vizinhanca"
"410040003A","PR",-25.343,-49.246,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.825,6.35,"Almirante Tamandaré",9,"CEMADEN","mai","uniplu_vizinhanca"
"410040004A","PR",-25.259,-49.301,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.825,8.36,"Almirante Tamandaré",9,"CEMADEN","mai","uniplu_vizinhanca"
"410040005A","PR",-25.344,-49.28,10,"CEMADEN","mancha",5,"moda_mancha",5,0.7,0.762,7.24,"Almirante Tamandaré",3,"CEMADEN","mai","uniplu_vizinhanca"
"410040006A","PR",-25.371,-49.308,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.888,4.59,"Almirante Tamandarãò",5,"CEMADEN","mai","uniplu_vizinhanca"
"410040007A","PR",-25.326999999999998,-49.273,10,"CEMADEN","mancha",5,"moda_mancha",5,0.7,0.762,6.35,"Almirante Tamandarãò",1,"CEMADEN","mai","uniplu_vizinhanca"
"410040008A","PR",-25.316,-49.267,10,"CEMADEN","mancha",5,"moda_mancha",5,0.7,0.762,5.05,"Almirante Tamandarãò",6,"CEMADEN","mai","uniplu_vizinhanca"
"410120001A","PR",-25.429000000000002,-48.71,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.978,1.13,"Antonina",1,"CEMADEN","ago","uniplu_vizinhanca"
"410120002A","PR",-25.462,-48.687,10,"CEMADEN","mancha",8,"moda_mancha",8,0.9,0.988,5.05,"Antonina",5,"CEMADEN","ago","uniplu_vizinhanca"
"410120004A","PR",-25.433,-48.725,10,"CEMADEN","mancha",8,"moda_mancha",8,0.7,0.971,0.61,"Antonina",6,"CEMADEN","ago","uniplu_vizinhanca"
"410140801A","PR",-23.558154,-51.426813,10,"CEMADEN","mancha",8,"moda_mancha",8,0.9,0.988,13.47,"Apucarana",5,"CEMADEN","ago","uniplu_vizinhanca"
"410140802A","PR",-23.566473,-51.505367,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,8,"Apucarana",7,"CEMADEN","ago","uniplu_vizinhanca"
"410140803A","PR",-23.535992,-51.449794,10,"CEMADEN","mancha",8,"moda_mancha",8,0.9,0.988,10.09,"Apucarana",8,"CEMADEN","ago","uniplu_vizinhanca"
"410165501A","PR",-24.307,-51.784,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,11.49,"Arapuã",8,"CEMADEN","ago","uniplu_vizinhanca"
"410180402A","PR",-25.595,-49.388,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.888,4.79,"Araucária",4,"CEMADEN","mai","uniplu_vizinhanca"
"410180403A","PR",-25.543110000000002,-49.38147,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.888,1.04,"Araucária",2,"CEMADEN","mai","uniplu_vizinhanca"
"410315601A","PR",-26.19174,-53.60245,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,7.3,"Bom Jesus do Sul",3,"CEMADEN","ago","uniplu_vizinhanca"
"410330501A","PR",-23.942,-51.59,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,0.29,"Borrazópolis",11,"CEMADEN","ago","uniplu_vizinhanca"
"410360201A","PR",-23.04,-50.07899999999999,10,"CEMADEN","mancha",7,"moda_mancha",7,0.9,0.988,1.02,"Cambará",3,"CEMADEN","jul","uniplu_vizinhanca"
"410400601A","PR",-25.334,-49.079,10,"CEMADEN","transicao",5,"media_circ_ponderada",5,0.5,0.734,3.76,"Campina Grande do Sul",5,"CEMADEN","mai","uniplu_vizinhanca"
"410400602A","PR",-25.356,-49.109,10,"CEMADEN","mancha",5,"moda_mancha",5,0.7,0.762,4.09,"Campina Grande do Sul",11,"CEMADEN","mai","uniplu_vizinhanca"
"410400603A","PR",-25.311,-49.053,10,"CEMADEN","mancha",5,"moda_mancha",5,0.4,0.761,0.73,"Campina Grande do Sul",7,"CEMADEN","mai","uniplu_vizinhanca"
"410410501A","PR",-25.98,-49.68408,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.888,0.38,"Campo do Tenente",8,"CEMADEN","mai","uniplu_vizinhanca"
"410420401A","PR",-25.439368,-49.455266,10,"CEMADEN","mancha",5,"moda_mancha",5,0.7,0.873,7.95,"Campo Largo",6,"CEMADEN","mai","uniplu_vizinhanca"
"410420401H","PR",-25.4556,-49.5204,10,"CEMADEN","mancha",5,"moda_mancha",5,0.7,0.873,5.43,"Campo Largo",2,"CEMADEN","mai","uniplu_vizinhanca"
"410420402A","PR",-25.44889,-49.55519,10,"CEMADEN","mancha",5,"moda_mancha",5,0.7,0.873,3.49,"Campo Largo",7,"CEMADEN","mai","uniplu_vizinhanca"
"410420403A","PR",-25.46856,-49.52551,10,"CEMADEN","mancha",5,"moda_mancha",5,0.7,0.873,4.5,"Campo Largo",5,"CEMADEN","mai","uniplu_vizinhanca"
"410445101A","PR",-25.371891,-52.127045,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,1.28,"Cantagalo",8,"CEMADEN","ago","uniplu_vizinhanca"
"410460001A","PR",-25.438000000000002,-53.633,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,5.34,"Capitão Leãänidas Marques",5,"CEMADEN","ago","uniplu_vizinhanca"
"410460002A","PR",-25.481,-53.606,10,"CEMADEN","mancha",8,"moda_mancha",8,0.9,0.988,1.21,"Capitão Leãänidas Marques",3,"CEMADEN","ago","uniplu_vizinhanca"
"410460003A","PR",-25.48545,-53.60749,10,"CEMADEN","mancha",8,"moda_mancha",8,0.9,0.988,1.05,"Capitão Leônidas Marques",1,"CEMADEN","ago","uniplu_vizinhanca"
"410480804A","PR",-24.9571,-53.45782,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,3.79,"Cascavel",3,"CEMADEN","ago","uniplu_vizinhanca"
"410480805A","PR",-24.99532,-53.46367,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,7.67,"Cascavel",5,"CEMADEN","ago","uniplu_vizinhanca"
"410480806A","PR",-24.920270000000002,-53.435280000000006,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,1.46,"Cascavel",5,"CEMADEN","ago","uniplu_vizinhanca"
"410520101A","PR",-24.82449,-49.26312,10,"CEMADEN","mancha",8,"moda_mancha",8,0.6,0.771,2.37,"Cerro Azul",8,"CEMADEN","ago","uniplu_vizinhanca"
"410580501A","PR",-25.3612,-49.1892,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.825,9.41,"Colombo",10,"CEMADEN","mai","uniplu_vizinhanca"
"410650601A","PR",-25.97998,-52.56345,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,0.48,"Coronel Vivida",8,"CEMADEN","ago","uniplu_vizinhanca"
"410690201A","PR",-25.41118,-49.36184,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.888,2.89,"Curitiba",6,"CEMADEN","mai","uniplu_vizinhanca"
"410690202A","PR",-25.3536,-49.25527,10,"CEMADEN","mancha",5,"moda_mancha",5,0.7,0.762,7.78,"Curitiba",8,"CEMADEN","mai","uniplu_vizinhanca"
"410690203A","PR",-25.413,-49.301,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.888,0.43,"Curitiba",7,"CEMADEN","mai","uniplu_vizinhanca"
"410690204A","PR",-25.38,-49.295,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.888,4.11,"Curitiba",5,"CEMADEN","mai","uniplu_vizinhanca"
"410690205A","PR",-25.379,-49.245,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.825,6.49,"Curitiba",4,"CEMADEN","mai","uniplu_vizinhanca"
"410690206A","PR",-25.382,-49.332,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.888,3.63,"Curitiba",7,"CEMADEN","mai","uniplu_vizinhanca"
"410690207A","PR",-25.417,-49.342,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.888,4.66,"Curitiba",5,"CEMADEN","mai","uniplu_vizinhanca"
"410690208A","PR",-25.384,-49.197,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.825,8.19,"Curitiba",8,"CEMADEN","mai","uniplu_vizinhanca"
"410690209A","PR",-25.435,-49.35,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.888,4.51,"Curitiba",5,"CEMADEN","mai","uniplu_vizinhanca"
"410690210A","PR",-25.555,-49.284,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.888,11.83,"Curitiba",9,"CEMADEN","mai","uniplu_vizinhanca"
"410690211A","PR",-25.48784,-49.28797,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.888,5.95,"Curitiba",3,"CEMADEN","mai","uniplu_vizinhanca"
"410720701A","PR",-25.74991,-53.05351,10,"CEMADEN","mancha",8,"moda_mancha",8,0.9,0.906,10.74,"Dois Vizinhos",5,"CEMADEN","ago","uniplu_vizinhanca"
"41075003","MG",-18.4031,-45.7369,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.978,12.11,"São Gonçalo do Abaeté",1,"TELEMETRIA","jul","uniplu_vizinhanca"
"410765201A","PR",-25.64902,-49.30742,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.888,14.33,"Fazenda Rio Grande",6,"CEMADEN","mai","uniplu_vizinhanca"
"410830401A","PR",-25.47005,-54.58558,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,8.88,"Foz do Iguaçu",8,"CEMADEN","ago","uniplu_vizinhanca"
"410830402A","PR",-25.534019,-54.540623,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,3.71,"Foz do Iguaçu",7,"CEMADEN","ago","uniplu_vizinhanca"
"410830403A","PR",-25.573882,-54.570109,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,2.65,"Foz do Iguaçu",8,"CEMADEN","ago","uniplu_vizinhanca"
"410840301A","PR",-26.04632,-53.06013,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.773,4.17,"Francisco Beltrão",7,"CEMADEN","ago","uniplu_vizinhanca"
"410840302A","PR",-26.06924,-53.07376,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.773,1.75,"Francisco Beltrão",5,"CEMADEN","ago","uniplu_vizinhanca"
"410850201A","PR",-26.428,-51.317,10,"CEMADEN","transicao",5,"media_circ_ponderada",4,0.4,0.582,6.79,"General Carneiro",2,"CEMADEN","mai","uniplu_vizinhanca"
"410930201A","PR",-25.1,-52.866,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,2.67,"Guaraniaçu",10,"CEMADEN","ago","uniplu_vizinhanca"
"410940104A","PR",-25.40131,-51.49242,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.773,4.09,"Guarapuava",7,"CEMADEN","ago","uniplu_vizinhanca"
"410940105A","PR",-25.35533,-51.43377,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.773,4.99,"Guarapuava",5,"CEMADEN","ago","uniplu_vizinhanca"
"411070601A","PR",-25.47186,-50.65887,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.773,4.17,"Irati",8,"CEMADEN","ago","uniplu_vizinhanca"
"411125801A","PR",-25.219,-49.351,10,"CEMADEN","transicao",5,"media_circ_ponderada",5,0.6,0.731,12.12,"Itaperuçu",4,"CEMADEN","mai","uniplu_vizinhanca"
"411125802A","PR",-25.213,-49.335,10,"CEMADEN","transicao",5,"media_circ_ponderada",5,0.6,0.731,10.54,"Itaperuçu",1,"CEMADEN","mai","uniplu_vizinhanca"
"411155501A","PR",-23.406,-53.372,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,9.5,"Ivatãò",3,"CEMADEN","ago","uniplu_vizinhanca"
"411190201A","PR",-23.112311,-51.539173,10,"CEMADEN","mancha",8,"moda_mancha",8,0.6,0.967,14.42,"Jaguapitã",7,"CEMADEN","ago","uniplu_vizinhanca"
"411200901A","PR",-24.278,-49.731,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,3.89,"Jaguariaíva",9,"CEMADEN","ago","uniplu_vizinhanca"
"411200902A","PR",-24.248,-49.706,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,1.21,"Jaguariaíva",1,"CEMADEN","ago","uniplu_vizinhanca"
"411200903A","PR",-24.26,-49.716,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,1.56,"Jaguariaíva",8,"CEMADEN","ago","uniplu_vizinhanca"
"411345201A","PR",-25.2686,-53.5725,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,9.38,"Lindoeste",2,"CEMADEN","ago","uniplu_vizinhanca"
"411620801A","PR",-25.437,-48.877,10,"CEMADEN","mancha",8,"moda_mancha",8,0.5,0.837,5.72,"Morretes",4,"CEMADEN","ago","uniplu_vizinhanca"
"411620802A","PR",-25.478,-48.834,10,"CEMADEN","mancha",8,"moda_mancha",8,0.6,0.895,1.26,"Morretes",3,"CEMADEN","ago","uniplu_vizinhanca"
"411620803A","PR",-25.49,-48.855,10,"CEMADEN","mancha",8,"moda_mancha",8,0.5,0.837,2.75,"Morretes",5,"CEMADEN","ago","uniplu_vizinhanca"
"411705701A","PR",-25.30928,-52.53703,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,0.68,"Nova Laranjeiras",9,"CEMADEN","ago","uniplu_vizinhanca"
"41180001","MG",-20.3011,-43.7981,15,"TELEMETRIA","mancha",7,"moda_mancha",7,1,1,1.49,"Itabirito",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"411820401A","PR",-25.542,-48.547,10,"CEMADEN","mancha",8,"moda_mancha",8,0.9,0.988,1.9,"Paranaguá",4,"CEMADEN","ago","uniplu_vizinhanca"
"411820402A","PR",-25.523,-48.509,10,"CEMADEN","mancha",8,"moda_mancha",8,0.8,0.978,1.1,"Paranaguá",4,"CEMADEN","ago","uniplu_vizinhanca"
"411820403A","PR",-25.517,-48.543,10,"CEMADEN","mancha",8,"moda_mancha",8,0.9,0.988,2.92,"Paranaguá",6,"CEMADEN","ago","uniplu_vizinhanca"
"411850101A","PR",-26.234,-52.713,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,3.33,"Pato Branco",6,"CEMADEN","ago","uniplu_vizinhanca"
"411850102A","PR",-26.267,-52.683,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,2.95,"Pato Branco",6,"CEMADEN","ago","uniplu_vizinhanca"
"411850103A","PR",-26.198,-52.692,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,4.01,"Pato Branco",4,"CEMADEN","ago","uniplu_vizinhanca"
"411850104A","PR",-26.228,-52.673,10,"CEMADEN","mancha",8,"moda_mancha",8,1,1,1.24,"Pato Branco",6,"CEMADEN","ago","uniplu_vizinhanca"
"411915201A","PR",-25.393646,-49.190053,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.825,7.67,"Pinhais",6,"CEMADEN","mai","uniplu_vizinhanca"
"411915202A","PR",-25.39969,-49.3997,10,"CEMADEN","mancha",5,"moda_mancha",5,0.7,0.873,2.49,"Pinhais",6,"CEMADEN","mai","uniplu_vizinhanca"
"411915203A","PR",-25.399929,-49.192935,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.825,6.91,"Pinhais",6,"CEMADEN","mai","uniplu_vizinhanca"
"411915205A","PR",-25.430999999999997,-49.176,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.825,6.35,"Pinhais",3,"CEMADEN","mai","uniplu_vizinhanca"
"411915206A","PR",-25.441959,-49.164353,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.825,7.34,"Pinhais",6,"CEMADEN","mai","uniplu_vizinhanca"
"411915207A","PR",-25.461939,-49.186839,10,"CEMADEN","mancha",5,"moda_mancha",5,0.8,0.825,4.97,"Pinhais",5,"CEMADEN","mai","uniplu_vizinhanca"
