"gauge_code","estado","n_duracoes","n_duracoes_30anos","min_anos","med_anos","max_anos","passa"
"2549010","PR",8,8,52,52,52,TRUE
"2549131","PR",8,8,52,52,52,TRUE
"2551008","PR",8,8,52,52,52,TRUE
"2553007","PR",8,8,52,52,52,TRUE
"2351013","PR",8,8,51,51,51,TRUE
"2449011","PR",8,8,51,51,51,TRUE
"2450005","PR",8,8,51,51,51,TRUE
"2452008","PR",8,8,51,51,51,TRUE
"2651015","PR",8,8,51,51,51,TRUE
"83767","PR",8,8,51,51,51,TRUE
"2352060","PR",8,8,50,50,50,TRUE
"2352061","PR",8,8,50,50,50,TRUE
"2352062","PR",8,8,50,50,50,TRUE
"2353041","PR",8,8,50,50,50,TRUE
"2448037","PR",8,8,50,50,50,TRUE
"2449021","PR",8,8,50,50,50,TRUE
"2449023","PR",8,8,50,50,50,TRUE
"2452007","PR",8,8,50,50,50,TRUE
"2453016","PR",8,8,50,50,50,TRUE
"2548016","PR",8,8,50,50,50,TRUE
"2548027","PR",8,8,50,50,50,TRUE
"2548047","PR",8,8,50,50,50,TRUE
"2548052","PR",8,8,50,50,50,TRUE
"2548068","PR",8,8,50,50,50,TRUE
"2549053","PR",8,8,50,50,50,TRUE
"2553014","PR",8,8,50,50,50,TRUE
"2650006","PR",8,8,50,50,50,TRUE
"2653009","PR",8,8,50,50,50,TRUE
"83783","PR",8,8,50,50,50,TRUE
"2250028","PR",8,8,49,49,49,TRUE
"2250030","PR",8,8,49,49,49,TRUE
"2250032","PR",8,8,49,49,49,TRUE
"2250033","PR",8,8,49,49,49,TRUE
"2251037","PR",8,8,49,49,49,TRUE
"2251039","PR",8,8,49,49,49,TRUE
"2251041","PR",8,8,49,49,49,TRUE
"2251042","PR",8,8,49,49,49,TRUE
"2251069","PR",8,8,49,49,49,TRUE
"2252013","PR",8,8,49,49,49,TRUE
"2252015","PR",8,8,49,49,49,TRUE
"2252022","PR",8,8,49,49,49,TRUE
"2252023","PR",8,8,49,49,49,TRUE
"2252024","PR",8,8,49,49,49,TRUE
"2252027","PR",8,8,49,49,49,TRUE
"2253008","PR",8,8,49,49,49,TRUE
"2253010","PR",8,8,49,49,49,TRUE
"2253013","PR",8,8,49,49,49,TRUE
"2349040","PR",8,8,49,49,49,TRUE
"2350006","PR",8,8,49,49,49,TRUE
"2350021","PR",8,8,49,49,49,TRUE
"2350023","PR",8,8,49,49,49,TRUE
"2350032","PR",8,8,49,49,49,TRUE
"2350033","PR",8,8,49,49,49,TRUE
"2350037","PR",8,8,49,49,49,TRUE
"2351004","PR",8,8,49,49,49,TRUE
"2351023","PR",8,8,49,49,49,TRUE
"2351026","PR",8,8,49,49,49,TRUE
"2351028","PR",8,8,49,49,49,TRUE
"2351029","PR",8,8,49,49,49,TRUE
"2351035","PR",8,8,49,49,49,TRUE
"2351037","PR",8,8,49,49,49,TRUE
"2351041","PR",8,8,49,49,49,TRUE
"2353010","PR",8,8,49,49,49,TRUE
"2448035","PR",8,8,49,49,49,TRUE
"2449024","PR",8,8,49,49,49,TRUE
"2450021","PR",8,8,49,49,49,TRUE
"2450040","PR",8,8,49,49,49,TRUE
"2450049","PR",8,8,49,49,49,TRUE
"2450052","PR",8,8,49,49,49,TRUE
"2451020","PR",8,8,49,49,49,TRUE
"2451021","PR",8,8,49,49,49,TRUE
"2451022","PR",8,8,49,49,49,TRUE
"2451026","PR",8,8,49,49,49,TRUE
"2451027","PR",8,8,49,49,49,TRUE
"2451028","PR",8,8,49,49,49,TRUE
"2451029","PR",8,8,49,49,49,TRUE
"2451032","PR",8,8,49,49,49,TRUE
"2451035","PR",8,8,49,49,49,TRUE
"2451036","PR",8,8,49,49,49,TRUE
"2451038","PR",8,8,49,49,49,TRUE
"2452019","PR",8,8,49,49,49,TRUE
"2452040","PR",8,8,49,49,49,TRUE
"2453026","PR",8,8,49,49,49,TRUE
"2453027","PR",8,8,49,49,49,TRUE
"2453028","PR",8,8,49,49,49,TRUE
"2453030","PR",8,8,49,49,49,TRUE
"2453056","PR",8,8,49,49,49,TRUE
"2454004","PR",8,8,49,49,49,TRUE
"2454011","PR",8,8,49,49,49,TRUE
"2454012","PR",8,8,49,49,49,TRUE
"2454015","PR",8,8,49,49,49,TRUE
"2454016","PR",8,8,49,49,49,TRUE
"2454018","PR",8,8,49,49,49,TRUE
"2549008","PR",8,8,49,49,49,TRUE
"2549045","PR",8,8,49,49,49,TRUE
"2549047","PR",8,8,49,49,49,TRUE
"2549048","PR",8,8,49,49,49,TRUE
"2549052","PR",8,8,49,49,49,TRUE
"2549054","PR",8,8,49,49,49,TRUE
"2549056","PR",8,8,49,49,49,TRUE
"2549059","PR",8,8,49,49,49,TRUE
"2550014","PR",8,8,49,49,49,TRUE
"2550017","PR",8,8,49,49,49,TRUE
"2550029","PR",8,8,49,49,49,TRUE
"2550043","PR",8,8,49,49,49,TRUE
"2550045","PR",8,8,49,49,49,TRUE
"2550052","PR",8,8,49,49,49,TRUE
"2550053","PR",8,8,49,49,49,TRUE
"2550055","PR",8,8,49,49,49,TRUE
"2550057","PR",8,8,49,49,49,TRUE
"2551023","PR",8,8,49,49,49,TRUE
"2551026","PR",8,8,49,49,49,TRUE
"2551035","PR",8,8,49,49,49,TRUE
"2551038","PR",8,8,49,49,49,TRUE
"2551043","PR",8,8,49,49,49,TRUE
"2552010","PR",8,8,49,49,49,TRUE
"2552019","PR",8,8,49,49,49,TRUE
"2552031","PR",8,8,49,49,49,TRUE
"2553020","PR",8,8,49,49,49,TRUE
"2553022","PR",8,8,49,49,49,TRUE
"2553026","PR",8,8,49,49,49,TRUE
"2553028","PR",8,8,49,49,49,TRUE
"2553030","PR",8,8,49,49,49,TRUE
"2553035","PR",8,8,49,49,49,TRUE
"2554012","PR",8,8,49,49,49,TRUE
"2554013","PR",8,8,49,49,49,TRUE
"2554018","PR",8,8,49,49,49,TRUE
"2554020","PR",8,8,49,49,49,TRUE
"2651020","PR",8,8,49,49,49,TRUE
"2651023","PR",8,8,49,49,49,TRUE
"83769","PR",8,8,49,49,49,TRUE
"2252017","PR",8,8,48,48,48,TRUE
"2252019","PR",8,8,48,48,48,TRUE
"2253011","PR",8,8,48,48,48,TRUE
"2349059","PR",8,8,48,48,48,TRUE
"2349060","PR",8,8,48,48,48,TRUE
"2349061","PR",8,8,48,48,48,TRUE
"2349064","PR",8,8,48,48,48,TRUE
"2350001","PR",8,8,48,48,48,TRUE
"2350016","PR",8,8,48,48,48,TRUE
"2350029","PR",8,8,48,48,48,TRUE
"2350043","PR",8,8,48,48,48,TRUE
"2350048","PR",8,8,48,48,48,TRUE
"2350049","PR",8,8,48,48,48,TRUE
"2350052","PR",8,8,48,48,48,TRUE
"2350053","PR",8,8,48,48,48,TRUE
"2350054","PR",8,8,48,48,48,TRUE
"2351027","PR",8,8,48,48,48,TRUE
"2351044","PR",8,8,48,48,48,TRUE
"2351045","PR",8,8,48,48,48,TRUE
"2351051","PR",8,8,48,48,48,TRUE
"2352014","PR",8,8,48,48,48,TRUE
"2352026","PR",8,8,48,48,48,TRUE
"2352029","PR",8,8,48,48,48,TRUE
"2352031","PR",8,8,48,48,48,TRUE
"2352034","PR",8,8,48,48,48,TRUE
"2352037","PR",8,8,48,48,48,TRUE
"2352038","PR",8,8,48,48,48,TRUE
"2352039","PR",8,8,48,48,48,TRUE
"2352042","PR",8,8,48,48,48,TRUE
"2352045","PR",8,8,48,48,48,TRUE
"2352046","PR",8,8,48,48,48,TRUE
"2352048","PR",8,8,48,48,48,TRUE
"2352050","PR",8,8,48,48,48,TRUE
"2352052","PR",8,8,48,48,48,TRUE
"2352053","PR",8,8,48,48,48,TRUE
"2353016","PR",8,8,48,48,48,TRUE
"2353020","PR",8,8,48,48,48,TRUE
"2353022","PR",8,8,48,48,48,TRUE
"2353027","PR",8,8,48,48,48,TRUE
"2353028","PR",8,8,48,48,48,TRUE
"2353031","PR",8,8,48,48,48,TRUE
"2353033","PR",8,8,48,48,48,TRUE
"2353038","PR",8,8,48,48,48,TRUE
"2353044","PR",8,8,48,48,48,TRUE
"2353047","PR",8,8,48,48,48,TRUE
"2449032","PR",8,8,48,48,48,TRUE
"2449040","PR",8,8,48,48,48,TRUE
"2449044","PR",8,8,48,48,48,TRUE
"2450024","PR",8,8,48,48,48,TRUE
"2450025","PR",8,8,48,48,48,TRUE
"2450026","PR",8,8,48,48,48,TRUE
"2450034","PR",8,8,48,48,48,TRUE
"2451006","PR",8,8,48,48,48,TRUE
"2451034","PR",8,8,48,48,48,TRUE
"2451043","PR",8,8,48,48,48,TRUE
"2451044","PR",8,8,48,48,48,TRUE
"2451046","PR",8,8,48,48,48,TRUE
"2451047","PR",8,8,48,48,48,TRUE
"2452029","PR",8,8,48,48,48,TRUE
"2452033","PR",8,8,48,48,48,TRUE
"2452035","PR",8,8,48,48,48,TRUE
"2452041","PR",8,8,48,48,48,TRUE
"2452042","PR",8,8,48,48,48,TRUE
"2452044","PR",8,8,48,48,48,TRUE
"2452045","PR",8,8,48,48,48,TRUE
"2452046","PR",8,8,48,48,48,TRUE
"2453037","PR",8,8,48,48,48,TRUE
"2453047","PR",8,8,48,48,48,TRUE
"2453050","PR",8,8,48,48,48,TRUE
"2453052","PR",8,8,48,48,48,TRUE
"2548049","PR",8,8,48,48,48,TRUE
"2549013","PR",8,8,48,48,48,TRUE
"2549061","PR",8,8,48,48,48,TRUE
"2549063","PR",8,8,48,48,48,TRUE
"2550024","PR",8,8,48,48,48,TRUE
"2550028","PR",8,8,48,48,48,TRUE
"2550035","PR",8,8,48,48,48,TRUE
"2550037","PR",8,8,48,48,48,TRUE
"2550038","PR",8,8,48,48,48,TRUE
"2550041","PR",8,8,48,48,48,TRUE
"2550042","PR",8,8,48,48,48,TRUE
"2550048","PR",8,8,48,48,48,TRUE
"2550056","PR",8,8,48,48,48,TRUE
"2551017","PR",8,8,48,48,48,TRUE
"2551018","PR",8,8,48,48,48,TRUE
"2551024","PR",8,8,48,48,48,TRUE
"2551034","PR",8,8,48,48,48,TRUE
"2552025","PR",8,8,48,48,48,TRUE
"2552026","PR",8,8,48,48,48,TRUE
"2552029","PR",8,8,48,48,48,TRUE
"2552033","PR",8,8,48,48,48,TRUE
"2552034","PR",8,8,48,48,48,TRUE
"2552036","PR",8,8,48,48,48,TRUE
"2552038","PR",8,8,48,48,48,TRUE
"2552039","PR",8,8,48,48,48,TRUE
"2552042","PR",8,8,48,48,48,TRUE
"2552043","PR",8,8,48,48,48,TRUE
"2552045","PR",8,8,48,48,48,TRUE
"2552046","PR",8,8,48,48,48,TRUE
"2552047","PR",8,8,48,48,48,TRUE
"2553019","PR",8,8,48,48,48,TRUE
"2553029","PR",8,8,48,48,48,TRUE
"2553037","PR",8,8,48,48,48,TRUE
"2553038","PR",8,8,48,48,48,TRUE
"2553041","PR",8,8,48,48,48,TRUE
"2553044","PR",8,8,48,48,48,TRUE
"2553046","PR",8,8,48,48,48,TRUE
"2553047","PR",8,8,48,48,48,TRUE
"2554023","PR",8,8,48,48,48,TRUE
"2554025","PR",8,8,48,48,48,TRUE
"2649018","PR",8,8,48,48,48,TRUE
"2651010","PR",8,8,48,48,48,TRUE
"2651029","PR",8,8,48,48,48,TRUE
"2652027","PR",8,8,48,48,48,TRUE
"2652032","PR",8,8,48,48,48,TRUE
"2652033","PR",8,8,48,48,48,TRUE
"2653016","PR",8,8,48,48,48,TRUE
"2653017","PR",8,8,48,48,48,TRUE
"2653019","PR",8,8,48,48,48,TRUE
"2653021","PR",8,8,48,48,48,TRUE
"2653023","PR",8,8,48,48,48,TRUE
"83860","PR",8,8,48,48,48,TRUE
"2251038","PR",8,8,47,47,47,TRUE
"2252010","PR",8,8,47,47,47,TRUE
"2350041","PR",8,8,47,47,47,TRUE
"2350042","PR",8,8,47,47,47,TRUE
"2351031","PR",8,8,47,47,47,TRUE
"2351043","PR",8,8,47,47,47,TRUE
"2351048","PR",8,8,47,47,47,TRUE
"2352010","PR",8,8,47,47,47,TRUE
"2352030","PR",8,8,47,47,47,TRUE
"2352035","PR",8,8,47,47,47,TRUE
"2353019","PR",8,8,47,47,47,TRUE
"2353025","PR",8,8,47,47,47,TRUE
"2353029","PR",8,8,47,47,47,TRUE
"2353034","PR",8,8,47,47,47,TRUE
"2449020","PR",8,8,47,47,47,TRUE
"2449030","PR",8,8,47,47,47,TRUE
"2449045","PR",8,8,47,47,47,TRUE
"2450013","PR",8,8,47,47,47,TRUE
"2450048","PR",8,8,47,47,47,TRUE
"2548042","PR",8,8,47,47,47,TRUE
"2549012","PR",8,8,47,47,47,TRUE
"2549062","PR",8,8,47,47,47,TRUE
"2551011","PR",8,8,47,47,47,TRUE
"2551014","PR",8,8,47,47,47,TRUE
"2551033","PR",8,8,47,47,47,TRUE
"2551039","PR",8,8,47,47,47,TRUE
"2551040","PR",8,8,47,47,47,TRUE
"2552022","PR",8,8,47,47,47,TRUE
"2552040","PR",8,8,47,47,47,TRUE
"2552044","PR",8,8,47,47,47,TRUE
"2553036","PR",8,8,47,47,47,TRUE
"2553039","PR",8,8,47,47,47,TRUE
"2652012","PR",8,8,47,47,47,TRUE
"2653014","PR",8,8,47,47,47,TRUE
"2349036","PR",8,8,46,46,46,TRUE
"2350061","PR",8,8,46,46,46,TRUE
"2351024","PR",8,8,46,46,46,TRUE
"2351050","PR",8,8,46,46,46,TRUE
"2352051","PR",8,8,46,46,46,TRUE
"2353023","PR",8,8,46,46,46,TRUE
"2450008","PR",8,8,46,46,46,TRUE
"2450036","PR",8,8,46,46,46,TRUE
"2451049","PR",8,8,46,46,46,TRUE
"2453048","PR",8,8,46,46,46,TRUE
"2548038","PR",8,8,46,46,46,TRUE
"2549065","PR",8,8,46,46,46,TRUE
"2551009","PR",8,8,46,46,46,TRUE
"2551025","PR",8,8,46,46,46,TRUE
"2552002","PR",8,8,46,46,46,TRUE
"2552007","PR",8,8,46,46,46,TRUE
"2553005","PR",8,8,46,46,46,TRUE
"2553010","PR",8,8,46,46,46,TRUE
"2553024","PR",8,8,46,46,46,TRUE
"2651026","PR",8,8,46,46,46,TRUE
"2651031","PR",8,8,46,46,46,TRUE
"2652022","PR",8,8,46,46,46,TRUE
"2653024","PR",8,8,46,46,46,TRUE
"83837","PR",8,8,46,46,46,TRUE
"2251033","PR",8,8,45,45,45,TRUE
"2253002","PR",8,8,45,45,45,TRUE
"2350046","PR",8,8,45,45,45,TRUE
"2353008","PR",8,8,45,45,45,TRUE
"2548036","PR",8,8,45,45,45,TRUE
"2251023","PR",8,8,44,44,44,TRUE
"2349030","PR",8,8,44,44,44,TRUE
"2350011","PR",8,8,44,44,44,TRUE
"2351053","PR",8,8,44,44,44,TRUE
"2352017","PR",8,8,44,44,44,TRUE
"2352055","PR",8,8,44,44,44,TRUE
"2449026","PR",8,8,44,44,44,TRUE
"2449036","PR",8,8,44,44,44,TRUE
"2449063","PR",8,8,44,44,44,TRUE
"2450031","PR",8,8,44,44,44,TRUE
"2452047","PR",8,8,44,44,44,TRUE
"2453059","PR",8,8,44,44,44,TRUE
"2548020","PR",8,8,44,44,44,TRUE
"2548023","PR",8,8,44,44,44,TRUE
"2550002","PR",8,8,44,44,44,TRUE
"2551037","PR",8,8,44,44,44,TRUE
"2552023","PR",8,8,44,44,44,TRUE
"2552030","PR",8,8,44,44,44,TRUE
"2652023","PR",8,8,44,44,44,TRUE
"2652025","PR",8,8,44,44,44,TRUE
"2653012","PR",8,8,44,44,44,TRUE
"2251027","PR",8,8,43,43,43,TRUE
"2252020","PR",8,8,43,43,43,TRUE
"2349032","PR",8,8,43,43,43,TRUE
"2350012","PR",8,8,43,43,43,TRUE
"2350026","PR",8,8,43,43,43,TRUE
"2351065","PR",8,8,43,43,43,TRUE
"2352063","PR",8,8,43,43,43,TRUE
"2353017","PR",8,8,43,43,43,TRUE
"2449028","PR",8,8,43,43,43,TRUE
"2451045","PR",8,8,43,43,43,TRUE
"2453000","PR",8,8,43,43,43,TRUE
"2453043","PR",8,8,43,43,43,TRUE
"2548043","PR",8,8,43,43,43,TRUE
"2548053","PR",8,8,43,43,43,TRUE
"2551027","PR",8,8,43,43,43,TRUE
"2350018","PR",8,8,42,42,42,TRUE
"2351003","PR",8,8,42,42,42,TRUE
"2351011","PR",8,8,42,42,42,TRUE
"2352002","PR",8,8,42,42,42,TRUE
"2453003","PR",8,8,42,42,42,TRUE
"2549076","PR",8,8,42,42,42,TRUE
"2551010","PR",8,8,42,42,42,TRUE
"2552009","PR",8,8,42,42,42,TRUE
"2653022","PR",8,8,42,42,42,TRUE
"2350063","PR",8,8,41,41,41,TRUE
"2352033","PR",8,8,41,41,41,TRUE
"2450011","PR",8,8,41,41,41,TRUE
"2450054","PR",8,8,41,41,41,TRUE
"2450058","PR",8,8,41,41,41,TRUE
"2548044","PR",8,8,41,41,41,TRUE
"2549007","PR",8,8,41,41,41,TRUE
"2552037","PR",8,8,41,41,41,TRUE
"2552041","PR",8,8,41,41,41,TRUE
"2553015","PR",8,8,41,41,41,TRUE
"2553033","PR",8,8,41,41,41,TRUE
"2653020","PR",8,8,41,41,41,TRUE
"2250031","PR",8,8,40,40,40,TRUE
"2349031","PR",8,8,40,40,40,TRUE
"2349034","PR",8,8,40,40,40,TRUE
"2351008","PR",8,8,40,40,40,TRUE
"2351020","PR",8,8,40,40,40,TRUE
"2352044","PR",8,8,40,40,40,TRUE
"2451023","PR",8,8,40,40,40,TRUE
"2451051","PR",8,8,40,40,40,TRUE
"2452018","PR",8,8,40,40,40,TRUE
"2551019","PR",8,8,40,40,40,TRUE
"2650005","PR",8,8,40,40,40,TRUE
"2651035","PR",8,8,40,40,40,TRUE
"2250035","PR",8,8,39,39,39,TRUE
"2349066","PR",8,8,39,39,39,TRUE
"2351025","PR",8,8,39,39,39,TRUE
"2451012","PR",8,8,39,39,39,TRUE
"2451039","PR",8,8,39,39,39,TRUE
"2452051","PR",8,8,39,39,39,TRUE
"2549002","PR",8,8,39,39,39,TRUE
"2553016","PR",8,8,39,39,39,TRUE
"2651043","PR",8,8,39,39,39,TRUE
"2652003","PR",8,8,39,39,39,TRUE
"2252025","PR",8,8,38,38,38,TRUE
"2253016","PR",8,8,38,38,38,TRUE
"2351040","PR",8,8,38,38,38,TRUE
"2453011","PR",8,8,38,38,38,TRUE
"2550013","PR",8,8,38,38,38,TRUE
"2653015","PR",8,8,38,38,38,TRUE
"83811","PR",8,8,38,38,38,TRUE
"2351066","PR",8,8,37,37,37,TRUE
"2450050","PR",8,8,37,37,37,TRUE
"2452050","PR",8,8,37,37,37,TRUE
"2548039","PR",8,8,37,37,37,TRUE
"2548040","PR",8,8,37,37,37,TRUE
"2549081","PR",8,8,37,37,37,TRUE
"2549082","PR",8,8,37,37,37,TRUE
"2550016","PR",8,8,37,37,37,TRUE
"2652035","PR",8,8,37,37,37,TRUE
"2350010","PR",8,8,36,36,36,TRUE
"2350035","PR",8,8,36,36,36,TRUE
"2352043","PR",8,8,36,36,36,TRUE
"2352047","PR",8,8,36,36,36,TRUE
"2450003","PR",8,8,36,36,36,TRUE
"2549080","PR",8,8,36,36,36,TRUE
"2549090","PR",8,8,36,36,36,TRUE
"2551007","PR",8,8,36,36,36,TRUE
"2551022","PR",8,8,36,36,36,TRUE
"2553052","PR",8,8,36,36,36,TRUE
"2652026","PR",8,8,36,36,36,TRUE
"2351032","PR",8,8,35,35,35,TRUE
"2351033","PR",8,8,35,35,35,TRUE
"2353032","PR",8,8,35,35,35,TRUE
"2450062","PR",8,8,35,35,35,TRUE
"2549040","PR",8,8,35,35,35,TRUE
"83864","PR",8,8,35,35,35,TRUE
"2549077","PR",8,8,34,34,34,TRUE
"2551047","PR",8,8,34,34,34,TRUE
"2350057","PR",8,8,33,33,33,TRUE
"2351073","PR",8,8,33,33,33,TRUE
"2352032","PR",8,8,33,33,33,TRUE
"2352036","PR",8,8,33,33,33,TRUE
"2453023","PR",8,8,33,33,33,TRUE
"2548017","PR",8,8,33,33,33,TRUE
"2549075","PR",8,8,33,33,33,TRUE
"2549093","PR",8,8,33,33,33,TRUE
"2550032","PR",8,8,33,33,33,TRUE
"2553040","PR",8,8,33,33,33,TRUE
"2553051","PR",8,8,33,33,33,TRUE
"2653008","PR",8,8,33,33,33,TRUE
"2349038","PR",8,8,32,32,32,TRUE
"2450056","PR",8,8,32,32,32,TRUE
"2453004","PR",8,8,32,32,32,TRUE
"2551020","PR",8,8,32,32,32,TRUE
"2350027","PR",8,8,31,31,31,TRUE
"2452004","PR",8,8,31,31,31,TRUE
"2452013","PR",8,8,31,31,31,TRUE
"2548021","PR",8,8,31,31,31,TRUE
"2553003","PR",8,8,31,31,31,TRUE
"2351022","PR",8,8,30,30,30,TRUE
"2548004","PR",8,8,30,30,30,TRUE
"2548005","PR",8,8,30,30,30,TRUE
"2549015","PR",8,8,30,30,30,TRUE
"2549042","PR",8,8,30,30,30,TRUE
"2549091","PR",8,8,30,30,30,TRUE
"2550011","PR",8,8,30,30,30,TRUE
"2551002","PR",8,8,30,30,30,TRUE
"2553006","PR",8,8,30,30,30,TRUE
"83775","PR",8,8,30,30,30,TRUE
"83826","PR",8,8,30,30,30,TRUE
"83698","RJ",8,8,111,111,111,TRUE
"2244097","RJ",8,8,97,97,97,TRUE
"2242027","RJ",8,8,89,89,89,TRUE
"2243015","RJ",8,8,89,89,89,TRUE
"83695","RJ",8,8,88,88,88,TRUE
"83738","RJ",8,8,88,88,88,TRUE
"2243010","RJ",8,8,87,87,87,TRUE
"2243011","RJ",8,8,87,87,87,TRUE
"83696","RJ",8,8,87,87,87,TRUE
"2042027","RJ",8,8,86,86,86,TRUE
"2141003","RJ",8,8,86,86,86,TRUE
"2141006","RJ",8,8,86,86,86,TRUE
"2243003","RJ",8,8,86,86,86,TRUE
"2243012","RJ",8,8,86,86,86,TRUE
"2244047","RJ",8,8,86,86,86,TRUE
"2142022","RJ",8,8,85,85,85,TRUE
"2243013","RJ",8,8,85,85,85,TRUE
"2243007","RJ",8,8,83,83,83,TRUE
"2244033","RJ",8,8,83,83,83,TRUE
"2244034","RJ",8,8,83,83,83,TRUE
"2244038","RJ",8,8,83,83,83,TRUE
"2244039","RJ",8,8,83,83,83,TRUE
"2141007","RJ",8,8,82,82,82,TRUE
"2243205","RJ",8,8,82,82,82,TRUE
"2242021","RJ",8,8,81,81,81,TRUE
"2242028","RJ",8,8,81,81,81,TRUE
"2243005","RJ",8,8,81,81,81,TRUE
"2243008","RJ",8,8,81,81,81,TRUE
"2243004","RJ",8,8,80,80,80,TRUE
"2243014","RJ",8,8,80,80,80,TRUE
"2241003","RJ",8,8,79,79,79,TRUE
"2243006","RJ",8,8,77,77,77,TRUE
"2244037","RJ",8,8,77,77,77,TRUE
"2244041","RJ",8,8,77,77,77,TRUE
"83744","RJ",8,8,76,76,76,TRUE
"2242003","RJ",8,8,75,75,75,TRUE
"2242004","RJ",8,8,75,75,75,TRUE
"2242022","RJ",8,8,75,75,75,TRUE
"2244042","RJ",8,8,75,75,75,TRUE
"83805","RJ",8,8,74,74,74,TRUE
"2141004","RJ",8,8,73,73,73,TRUE
"2141005","RJ",8,8,72,72,72,TRUE
"2242029","RJ",8,8,72,72,72,TRUE
"2243016","RJ",8,8,70,70,70,TRUE
"2243002","RJ",8,8,67,67,67,TRUE
"2244030","RJ",8,8,66,66,66,TRUE
"2142014","RJ",8,8,65,65,65,TRUE
"2243216","RJ",8,8,65,65,65,TRUE
"2344007","RJ",8,8,62,62,62,TRUE
"2243009","RJ",8,8,60,60,60,TRUE
"2244099","RJ",8,8,60,60,60,TRUE
"2141100","RJ",8,8,59,59,59,TRUE
"2242002","RJ",8,8,59,59,59,TRUE
"2242017","RJ",8,8,59,59,59,TRUE
"2242018","RJ",8,8,59,59,59,TRUE
"2242020","RJ",8,8,59,59,59,TRUE
"2242024","RJ",8,8,59,59,59,TRUE
"2243206","RJ",8,8,59,59,59,TRUE
"2244043","RJ",8,8,59,59,59,TRUE
"2041046","RJ",8,8,58,58,58,TRUE
"2241001","RJ",8,8,58,58,58,TRUE
"2242001","RJ",8,8,58,58,58,TRUE
"2242005","RJ",8,8,58,58,58,TRUE
"2242007","RJ",8,8,58,58,58,TRUE
"2242008","RJ",8,8,58,58,58,TRUE
"2242012","RJ",8,8,58,58,58,TRUE
"2242013","RJ",8,8,58,58,58,TRUE
"2242026","RJ",8,8,58,58,58,TRUE
"2244044","RJ",8,8,58,58,58,TRUE
"2344008","RJ",8,8,58,58,58,TRUE
"2142058","RJ",8,8,57,57,57,TRUE
"2241002","RJ",8,8,57,57,57,TRUE
"2242011","RJ",8,8,57,57,57,TRUE
"2242014","RJ",8,8,57,57,57,TRUE
"2244045","RJ",8,8,57,57,57,TRUE
"2241004","RJ",8,8,56,56,56,TRUE
"2242010","RJ",8,8,56,56,56,TRUE
"2242025","RJ",8,8,56,56,56,TRUE
"2344006","RJ",8,8,56,56,56,TRUE
"83807","RJ",8,8,56,56,56,TRUE
"2242016","RJ",8,8,55,55,55,TRUE
"2242019","RJ",8,8,55,55,55,TRUE
"2242006","RJ",8,8,53,53,53,TRUE
"2244031","RJ",8,8,53,53,53,TRUE
"83007","RJ",8,8,53,53,53,TRUE
"83711","RJ",8,8,53,53,53,TRUE
"2244098","RJ",8,8,52,52,52,TRUE
"2244101","RJ",8,8,52,52,52,TRUE
"2244106","RJ",8,8,52,52,52,TRUE
"2141001","RJ",8,8,51,51,51,TRUE
"83789","RJ",8,8,50,50,50,TRUE
"83742","RJ",8,8,49,49,49,TRUE
"2141002","RJ",8,8,47,47,47,TRUE
"2243209","RJ",8,8,45,45,45,TRUE
"2242023","RJ",8,8,44,44,44,TRUE
"2243207","RJ",8,8,44,44,44,TRUE
"2244040","RJ",8,8,44,44,44,TRUE
"83718","RJ",8,8,44,44,44,TRUE
"2244028","RJ",8,8,43,43,43,TRUE
"2244104","RJ",8,8,43,43,43,TRUE
"2344016","RJ",8,8,43,43,43,TRUE
"2243149","RJ",8,8,41,41,41,TRUE
"83788","RJ",8,8,41,41,41,TRUE
"83790","RJ",8,8,41,41,41,TRUE
"2244090","RJ",8,8,40,40,40,TRUE
"83719","RJ",8,8,40,40,40,TRUE
"2243129","RJ",8,8,39,39,39,TRUE
"2241016","RJ",8,8,38,38,38,TRUE
"83764","RJ",8,8,38,38,38,TRUE
"2243208","RJ",8,8,37,37,37,TRUE
"2141022","RJ",8,8,36,36,36,TRUE
"2242015","RJ",8,8,36,36,36,TRUE
"2243211","RJ",8,8,36,36,36,TRUE
"83741","RJ",8,8,36,36,36,TRUE
"83743","RJ",8,8,36,36,36,TRUE
"2243250","RJ",8,8,35,35,35,TRUE
"2244105","RJ",8,8,35,35,35,TRUE
"2244148","RJ",8,8,35,35,35,TRUE
"2244149","RJ",8,8,34,34,34,TRUE
"2142059","RJ",8,8,33,33,33,TRUE
"2242077","RJ",8,8,33,33,33,TRUE
"2244046","RJ",8,8,33,33,33,TRUE
"2244103","RJ",8,8,33,33,33,TRUE
"2243188","RJ",8,8,32,32,32,TRUE
"2243212","RJ",8,8,32,32,32,TRUE
"83114","RJ",8,8,32,32,32,TRUE
"2241010","RJ",8,8,31,31,31,TRUE
"2243110","RJ",8,8,31,31,31,TRUE
"2344019","RJ",8,8,30,30,30,TRUE
"537008","RN",8,8,105,105,105,TRUE
"537019","RN",8,8,88,88,88,TRUE
"536018","RN",8,8,80,80,80,TRUE
"537013","RN",8,8,80,80,80,TRUE
"535021","RN",8,8,79,79,79,TRUE
"637000","RN",8,8,79,79,79,TRUE
"535011","RN",8,8,77,77,77,TRUE
"638039","RN",8,8,77,77,77,TRUE
"536024","RN",8,8,76,76,76,TRUE
"437012","RN",8,8,75,75,75,TRUE
"637015","RN",8,8,75,75,75,TRUE
