"gauge_code","estado","n_duracoes","n_duracoes_8anos","min_anos","med_anos","max_anos","passa"
"A858","SC",24,0,2,2,2,FALSE
"A865","SC",24,0,2,2,2,FALSE
"420010103A","SC",24,0,1,1,1,FALSE
"420050701A","SC",24,0,1,1,1,FALSE
"420130702A","SC",24,0,1,1,1,FALSE
"420200801A","SC",24,0,1,1,1,FALSE
"420200802A","SC",24,0,1,1,1,FALSE
"420220604A","SC",24,0,1,1,1,FALSE
"420240401G","SC",24,0,1,1,1,FALSE
"420240402G","SC",24,0,1,1,1,FALSE
"420240404A","SC",24,0,1,1,1,FALSE
"420240406G","SC",24,0,1,1,1,FALSE
"420240407A","SC",24,0,1,1,1,FALSE
"420240412A","SC",24,0,1,1,1,FALSE
"420290907A","SC",24,0,1,1,1,FALSE
"420290912A","SC",24,0,1,1,1,FALSE
"420390701A","SC",24,0,1,1,1,FALSE
"420419401A","SC",24,0,1,1,1,FALSE
"420450901A","SC",24,0,1,1,1,FALSE
"420460802A","SC",24,0,1,1,1,FALSE
"420460803A","SC",24,0,1,1,1,FALSE
"420460803H","SC",24,0,1,1,1,FALSE
"420460804A","SC",24,0,1,1,1,FALSE
"420460805A","SC",24,0,1,1,1,FALSE
"420540703A","SC",24,0,1,1,1,FALSE
"420545601A","SC",24,0,1,1,1,FALSE
"420560502A","SC",24,0,1,1,1,FALSE
"420570402A","SC",24,0,1,1,1,FALSE
"420580301A","SC",24,0,1,1,1,FALSE
"420590202A","SC",24,0,1,1,1,FALSE
"420590206A","SC",24,0,1,1,1,FALSE
"420590209A","SC",24,0,1,1,1,FALSE
"420630602A","SC",24,0,1,1,1,FALSE
"420710601A","SC",24,0,1,1,1,FALSE
"420710603A","SC",24,0,1,1,1,FALSE
"420710606A","SC",24,0,1,1,1,FALSE
"420730401A","SC",24,0,1,1,1,FALSE
"420730402A","SC",24,0,1,1,1,FALSE
"420750203A","SC",24,0,1,1,1,FALSE
"420820302A","SC",24,0,1,1,1,FALSE
"420830201A","SC",24,0,1,1,1,FALSE
"420830205A","SC",24,0,1,1,1,FALSE
"420910206A","SC",24,0,1,1,1,FALSE
"420940904A","SC",24,0,1,1,1,FALSE
"421000104A","SC",24,0,1,1,1,FALSE
"421060501A","SC",24,0,1,1,1,FALSE
"421080301A","SC",24,0,1,1,1,FALSE
"421150401A","SC",24,0,1,1,1,FALSE
"421150402A","SC",24,0,1,1,1,FALSE
"421150407H","SC",24,0,1,1,1,FALSE
"421160301A","SC",24,0,1,1,1,FALSE
"421160306H","SC",24,0,1,1,1,FALSE
"421175101A","SC",24,0,1,1,1,FALSE
"421280901A","SC",24,0,1,1,1,FALSE
"421280915H","SC",24,0,1,1,1,FALSE
"421320301A","SC",24,0,1,1,1,FALSE
"421320302A","SC",24,0,1,1,1,FALSE
"421320306A","SC",24,0,1,1,1,FALSE
"421350001A","SC",24,0,1,1,1,FALSE
"421380701A","SC",24,0,1,1,1,FALSE
"421380703A","SC",24,0,1,1,1,FALSE
"421400301A","SC",24,0,1,1,1,FALSE
"421480502A","SC",24,0,1,1,1,FALSE
"421480506A","SC",24,0,1,1,1,FALSE
"421505901A","SC",24,0,1,1,1,FALSE
"421560402A","SC",24,0,1,1,1,FALSE
"421620603A","SC",24,0,1,1,1,FALSE
"421710501A","SC",24,0,1,1,1,FALSE
"421740201A","SC",24,0,1,1,1,FALSE
"421740205A","SC",24,0,1,1,1,FALSE
"421770901A","SC",24,0,1,1,1,FALSE
"421780801A","SC",24,0,1,1,1,FALSE
"421830101A","SC",24,0,1,1,1,FALSE
"421920001A","SC",24,0,1,1,1,FALSE
"421930902A","SC",24,0,1,1,1,FALSE
"65271000","SC",24,0,1,1,1,FALSE
"71350001","SC",24,0,1,1,1,FALSE
"71491900","SC",24,0,1,1,1,FALSE
"71540000","SC",24,0,1,1,1,FALSE
"71900000","SC",24,0,1,1,1,FALSE
"73204000","SC",24,0,1,1,1,FALSE
"73693500","SC",24,0,1,1,1,FALSE
"73770000","SC",24,0,1,1,1,FALSE
"73819000","SC",24,0,1,1,1,FALSE
"82549000","SC",24,0,1,1,1,FALSE
"83020000","SC",24,0,1,1,1,FALSE
"83029900","SC",24,0,1,1,1,FALSE
"83040000","SC",24,0,1,1,1,FALSE
"83250000","SC",24,0,1,1,1,FALSE
"83349600","SC",24,0,1,1,1,FALSE
"83441000","SC",24,0,1,1,1,FALSE
"83674000","SC",24,0,1,1,1,FALSE
"83677000","SC",24,0,1,1,1,FALSE
"83695000","SC",24,0,1,1,1,FALSE
"83800002","SC",24,0,1,1,1,FALSE
"84030000","SC",24,0,1,1,1,FALSE
"84075000","SC",24,0,1,1,1,FALSE
"84079000","SC",24,0,1,1,1,FALSE
"84520002","SC",24,0,1,1,1,FALSE
"84536000","SC",24,0,1,1,1,FALSE
"84538500","SC",24,0,1,1,1,FALSE
"84559800","SC",24,0,1,1,1,FALSE
"84580500","SC",24,0,1,1,1,FALSE
"84598002","SC",24,0,1,1,1,FALSE
"A857","SC",24,0,1,1,1,FALSE
"A861","SC",24,0,1,1,1,FALSE
"A864","SC",24,0,1,1,1,FALSE
"A866","SC",24,0,1,1,1,FALSE
"280030801A","SE",24,0,7,7,7,FALSE
"280030802A","SE",24,0,7,7,7,FALSE
"280030803A","SE",24,0,7,7,7,FALSE
"A421","SE",24,0,6,6,6,FALSE
"A417","SE",24,0,5,5,5,FALSE
"280540601A","SE",24,0,3,3,3,FALSE
"50191000","SE",24,0,3,3,3,FALSE
"280030804A","SE",24,0,2,2,2,FALSE
"50185000","SE",24,0,2,2,2,FALSE
"50187000","SE",24,0,2,2,2,FALSE
"A451","SE",24,0,2,2,2,FALSE
"280020901C","SE",24,0,1,1,1,FALSE
"49705000","SE",24,0,1,1,1,FALSE
"50080000","SE",24,0,1,1,1,FALSE
"50090000","SE",24,0,1,1,1,FALSE
"50192000","SE",24,0,1,1,1,FALSE
"50195000","SE",24,0,1,1,1,FALSE
"50290000","SE",24,0,1,1,1,FALSE
"A419","SE",24,0,1,1,1,FALSE
"350250704A","SP",24,0,7,7,7,FALSE
"350450302A","SP",24,0,7,7,7,FALSE
"350450303A","SP",24,0,7,7,7,FALSE
"350840503A","SP",24,0,7,7,7,FALSE
"351300905A","SP",24,0,7,7,7,FALSE
"351630903A","SP",24,0,7,7,7,FALSE
"352220803A","SP",24,0,7,7,7,FALSE
"352230704A","SP",24,0,7,7,7,FALSE
"352310702A","SP",24,0,7,7,7,FALSE
"352390902A","SP",24,0,7,7,7,FALSE
"352585401A","SP",24,0,7,7,7,FALSE
"352700901A","SP",24,0,7,7,7,FALSE
"352720702A","SP",24,0,7,7,7,FALSE
"352900502A","SP",24,0,7,7,7,FALSE
"353110004A","SP",24,0,7,7,7,FALSE
"354390701A","SP",24,0,7,7,7,FALSE
"355220510A","SP",24,0,7,7,7,FALSE
"A711","SP",24,0,7,7,7,FALSE
"A726","SP",24,0,7,7,7,FALSE
"A729","SP",24,0,7,7,7,FALSE
"350190501A","SP",24,0,6,6,6,FALSE
"350290301A","SP",24,0,6,6,6,FALSE
"350330701A","SP",24,0,6,6,6,FALSE
"350540101A","SP",24,0,6,6,6,FALSE
"350880101A","SP",24,0,6,6,6,FALSE
"351230801A","SP",24,0,6,6,6,FALSE
"351360301A","SP",24,0,6,6,6,FALSE
"351360302A","SP",24,0,6,6,6,FALSE
"351510305A","SP",24,0,6,6,6,FALSE
"351518601A","SP",24,0,6,6,6,FALSE
"351830501A","SP",24,0,6,6,6,FALSE
"352140801A","SP",24,0,6,6,6,FALSE
"352230703A","SP",24,0,6,6,6,FALSE
"352265301A","SP",24,0,6,6,6,FALSE
"352310708A","SP",24,0,6,6,6,FALSE
"352500302A","SP",24,0,6,6,6,FALSE
"352590403A","SP",24,0,6,6,6,FALSE
"352850203A","SP",24,0,6,6,6,FALSE
"353750301A","SP",24,0,6,6,6,FALSE
"353760203A","SP",24,0,6,6,6,FALSE
"354100002A","SP",24,0,6,6,6,FALSE
"354340203A","SP",24,0,6,6,6,FALSE
"354340204A","SP",24,0,6,6,6,FALSE
"354980504A","SP",24,0,6,6,6,FALSE
"355030834A","SP",24,0,6,6,6,FALSE
"355040701A","SP",24,0,6,6,6,FALSE
"355220504A","SP",24,0,6,6,6,FALSE
"355250201A","SP",24,0,6,6,6,FALSE
"355250203A","SP",24,0,6,6,6,FALSE
"355280904A","SP",24,0,6,6,6,FALSE
"355410201A","SP",24,0,6,6,6,FALSE
"A706","SP",24,0,6,6,6,FALSE
"A712","SP",24,0,6,6,6,FALSE
"A748","SP",24,0,6,6,6,FALSE
"350050101A","SP",24,0,5,5,5,FALSE
"350050102A","SP",24,0,5,5,5,FALSE
"350190502A","SP",24,0,5,5,5,FALSE
"350250703A","SP",24,0,5,5,5,FALSE
"350270501A","SP",24,0,5,5,5,FALSE
"350410706A","SP",24,0,5,5,5,FALSE
"350660701A","SP",24,0,5,5,5,FALSE
"350900705A","SP",24,0,5,5,5,FALSE
"350970011A","SP",24,0,5,5,5,FALSE
"351030201A","SP",24,0,5,5,5,FALSE
"351240701A","SP",24,0,5,5,5,FALSE
"351300907A","SP",24,0,5,5,5,FALSE
"351630901A","SP",24,0,5,5,5,FALSE
"351870107A","SP",24,0,5,5,5,FALSE
"351870114A","SP",24,0,5,5,5,FALSE
"351880006A","SP",24,0,5,5,5,FALSE
"352230701A","SP",24,0,5,5,5,FALSE
"352230707A","SP",24,0,5,5,5,FALSE
"352250503A","SP",24,0,5,5,5,FALSE
"352310707A","SP",24,0,5,5,5,FALSE
"352390903A","SP",24,0,5,5,5,FALSE
"352390906A","SP",24,0,5,5,5,FALSE
"352530003A","SP",24,0,5,5,5,FALSE
"352840301A","SP",24,0,5,5,5,FALSE
"352900504A","SP",24,0,5,5,5,FALSE
"353180303A","SP",24,0,5,5,5,FALSE
"353230601A","SP",24,0,5,5,5,FALSE
"353340301A","SP",24,0,5,5,5,FALSE
"353440105A","SP",24,0,5,5,5,FALSE
"353560601A","SP",24,0,5,5,5,FALSE
"353850101A","SP",24,0,5,5,5,FALSE
"353870901A","SP",24,0,5,5,5,FALSE
"353980601A","SP",24,0,5,5,5,FALSE
"354340202A","SP",24,0,5,5,5,FALSE
"354780904A","SP",24,0,5,5,5,FALSE
"355240304A","SP",24,0,5,5,5,FALSE
"355280901A","SP",24,0,5,5,5,FALSE
"355620601A","SP",24,0,5,5,5,FALSE
"355640401A","SP",24,0,5,5,5,FALSE
"355650301A","SP",24,0,5,5,5,FALSE
"64535080","SP",24,0,5,5,5,FALSE
"A705","SP",24,0,5,5,5,FALSE
"A734","SP",24,0,5,5,5,FALSE
"A739","SP",24,0,5,5,5,FALSE
"350060001A","SP",24,0,4,4,4,FALSE
"350250701A","SP",24,0,4,4,4,FALSE
"350410701A","SP",24,0,4,4,4,FALSE
"350535101A","SP",24,0,4,4,4,FALSE
"350600305A","SP",24,0,4,4,4,FALSE
"350700101A","SP",24,0,4,4,4,FALSE
"350760503A","SP",24,0,4,4,4,FALSE
"350950208A","SP",24,0,4,4,4,FALSE
"350995701A","SP",24,0,4,4,4,FALSE
"351380106A","SP",24,0,4,4,4,FALSE
"351490801A","SP",24,0,4,4,4,FALSE
"351570702A","SP",24,0,4,4,4,FALSE
"351870111A","SP",24,0,4,4,4,FALSE
"351880001A","SP",24,0,4,4,4,FALSE
"351880002A","SP",24,0,4,4,4,FALSE
"352215801A","SP",24,0,4,4,4,FALSE
"352310706A","SP",24,0,4,4,4,FALSE
"352520101A","SP",24,0,4,4,4,FALSE
"352530004A","SP",24,0,4,4,4,FALSE
"352620902A","SP",24,0,4,4,4,FALSE
"352670401A","SP",24,0,4,4,4,FALSE
"352850202A","SP",24,0,4,4,4,FALSE
"352850204A","SP",24,0,4,4,4,FALSE
"352940105A","SP",24,0,4,4,4,FALSE
"353080501A","SP",24,0,4,4,4,FALSE
"353110001A","SP",24,0,4,4,4,FALSE
"353180301A","SP",24,0,4,4,4,FALSE
"353180304A","SP",24,0,4,4,4,FALSE
"353240501A","SP",24,0,4,4,4,FALSE
"353710702A","SP",24,0,4,4,4,FALSE
"353710703A","SP",24,0,4,4,4,FALSE
"354230501A","SP",24,0,4,4,4,FALSE
"354340201A","SP",24,0,4,4,4,FALSE
"354730404A","SP",24,0,4,4,4,FALSE
"354730407A","SP",24,0,4,4,4,FALSE
"354780901A","SP",24,0,4,4,4,FALSE
"354870822A","SP",24,0,4,4,4,FALSE
"354890603A","SP",24,0,4,4,4,FALSE
"354960701A","SP",24,0,4,4,4,FALSE
"355030819A","SP",24,0,4,4,4,FALSE
"355030881A","SP",24,0,4,4,4,FALSE
"355220508A","SP",24,0,4,4,4,FALSE
"355250202A","SP",24,0,4,4,4,FALSE
"355400301A","SP",24,0,4,4,4,FALSE
"355450801A","SP",24,0,4,4,4,FALSE
"355540601A","SP",24,0,4,4,4,FALSE
"355540622A","SP",24,0,4,4,4,FALSE
"61784500","SP",24,0,4,4,4,FALSE
"81337000","SP",24,0,4,4,4,FALSE
"A708","SP",24,0,4,4,4,FALSE
"A741","SP",24,0,4,4,4,FALSE
"A753","SP",24,0,4,4,4,FALSE
"350200201A","SP",24,0,3,3,3,FALSE
"350410702A","SP",24,0,3,3,3,FALSE
"350410705A","SP",24,0,3,3,3,FALSE
"350450301A","SP",24,0,3,3,3,FALSE
"350490901A","SP",24,0,3,3,3,FALSE
"350600303A","SP",24,0,3,3,3,FALSE
"350710001A","SP",24,0,3,3,3,FALSE
"350760502A","SP",24,0,3,3,3,FALSE
"350760504A","SP",24,0,3,3,3,FALSE
"350760505A","SP",24,0,3,3,3,FALSE
"350960103A","SP",24,0,3,3,3,FALSE
"350970012A","SP",24,0,3,3,3,FALSE
"351040101A","SP",24,0,3,3,3,FALSE
"351050017A","SP",24,0,3,3,3,FALSE
"351160701A","SP",24,0,3,3,3,FALSE
"351380103A","SP",24,0,3,3,3,FALSE
"351518627H","SP",24,0,3,3,3,FALSE
"351550901A","SP",24,0,3,3,3,FALSE
"351630905A","SP",24,0,3,3,3,FALSE
"351640803A","SP",24,0,3,3,3,FALSE
"351830502A","SP",24,0,3,3,3,FALSE
"352040002A","SP",24,0,3,3,3,FALSE
"352040003A","SP",24,0,3,3,3,FALSE
"352230706A","SP",24,0,3,3,3,FALSE
"352490701A","SP",24,0,3,3,3,FALSE
"352590404A","SP",24,0,3,3,3,FALSE
"352620901A","SP",24,0,3,3,3,FALSE
"352630802A","SP",24,0,3,3,3,FALSE
"352640701A","SP",24,0,3,3,3,FALSE
"352690201A","SP",24,0,3,3,3,FALSE
"352690205A","SP",24,0,3,3,3,FALSE
"352840302A","SP",24,0,3,3,3,FALSE
"352840303A","SP",24,0,3,3,3,FALSE
"353060705A","SP",24,0,3,3,3,FALSE
"353110003A","SP",24,0,3,3,3,FALSE
"353440102A","SP",24,0,3,3,3,FALSE
"353760201A","SP",24,0,3,3,3,FALSE
"353800601A","SP",24,0,3,3,3,FALSE
"353910301A","SP",24,0,3,3,3,FALSE
"354100001A","SP",24,0,3,3,3,FALSE
"354210701A","SP",24,0,3,3,3,FALSE
"354280001A","SP",24,0,3,3,3,FALSE
"354390702A","SP",24,0,3,3,3,FALSE
"354390703A","SP",24,0,3,3,3,FALSE
"354400401A","SP",24,0,3,3,3,FALSE
"354530801A","SP",24,0,3,3,3,FALSE
"354730402A","SP",24,0,3,3,3,FALSE
"354730405A","SP",24,0,3,3,3,FALSE
"354780910A","SP",24,0,3,3,3,FALSE
"354850006A","SP",24,0,3,3,3,FALSE
"354850007G","SP",24,0,3,3,3,FALSE
"354870810A","SP",24,0,3,3,3,FALSE
"354870813A","SP",24,0,3,3,3,FALSE
"354870814A","SP",24,0,3,3,3,FALSE
"354980501A","SP",24,0,3,3,3,FALSE
"355030865A","SP",24,0,3,3,3,FALSE
"355030871A","SP",24,0,3,3,3,FALSE
"355060501A","SP",24,0,3,3,3,FALSE
"355070409A","SP",24,0,3,3,3,FALSE
"355220505A","SP",24,0,3,3,3,FALSE
"355220507A","SP",24,0,3,3,3,FALSE
"355240302A","SP",24,0,3,3,3,FALSE
"355650302A","SP",24,0,3,3,3,FALSE
"355730301A","SP",24,0,3,3,3,FALSE
"61783450","SP",24,0,3,3,3,FALSE
"62400600","SP",24,0,3,3,3,FALSE
"64098000","SP",24,0,3,3,3,FALSE
"64221500","SP",24,0,3,3,3,FALSE
"64562000","SP",24,0,3,3,3,FALSE
"A707","SP",24,0,3,3,3,FALSE
"A713","SP",24,0,3,3,3,FALSE
"A714","SP",24,0,3,3,3,FALSE
"A725","SP",24,0,3,3,3,FALSE
"A733","SP",24,0,3,3,3,FALSE
"A740","SP",24,0,3,3,3,FALSE
"A755","SP",24,0,3,3,3,FALSE
"A762","SP",24,0,3,3,3,FALSE
"A771","SP",24,0,3,3,3,FALSE
"350190503A","SP",24,0,2,2,2,FALSE
"350250702A","SP",24,0,2,2,2,FALSE
"350275401A","SP",24,0,2,2,2,FALSE
"350320801A","SP",24,0,2,2,2,FALSE
"350320802A","SP",24,0,2,2,2,FALSE
"350380203A","SP",24,0,2,2,2,FALSE
"350410703A","SP",24,0,2,2,2,FALSE
"350410704A","SP",24,0,2,2,2,FALSE
"350570803A","SP",24,0,2,2,2,FALSE
"350600304A","SP",24,0,2,2,2,FALSE
"350600307A","SP",24,0,2,2,2,FALSE
"350760501A","SP",24,0,2,2,2,FALSE
"350840501A","SP",24,0,2,2,2,FALSE
"350840502A","SP",24,0,2,2,2,FALSE
"350900702A","SP",24,0,2,2,2,FALSE
"350960102A","SP",24,0,2,2,2,FALSE
"350970001G","SP",24,0,2,2,2,FALSE
"351050011A","SP",24,0,2,2,2,FALSE
"351050019A","SP",24,0,2,2,2,FALSE
"351300903A","SP",24,0,2,2,2,FALSE
"351380108A","SP",24,0,2,2,2,FALSE
"351510303A","SP",24,0,2,2,2,FALSE
"351630904A","SP",24,0,2,2,2,FALSE
"351840402A","SP",24,0,2,2,2,FALSE
"351870101G","SP",24,0,2,2,2,FALSE
"351870109A","SP",24,0,2,2,2,FALSE
"351880003A","SP",24,0,2,2,2,FALSE
"351880008A","SP",24,0,2,2,2,FALSE
"351970901A","SP",24,0,2,2,2,FALSE
"352020201A","SP",24,0,2,2,2,FALSE
"352030102A","SP",24,0,2,2,2,FALSE
"352120001A","SP",24,0,2,2,2,FALSE
"352210905A","SP",24,0,2,2,2,FALSE
"352220801A","SP",24,0,2,2,2,FALSE
"352310701A","SP",24,0,2,2,2,FALSE
"352310705A","SP",24,0,2,2,2,FALSE
"352390905A","SP",24,0,2,2,2,FALSE
"352530001A","SP",24,0,2,2,2,FALSE
"352530002A","SP",24,0,2,2,2,FALSE
"352550804A","SP",24,0,2,2,2,FALSE
"352690202A","SP",24,0,2,2,2,FALSE
"352730601A","SP",24,0,2,2,2,FALSE
"352940108A","SP",24,0,2,2,2,FALSE
"352940110A","SP",24,0,2,2,2,FALSE
"353070601A","SP",24,0,2,2,2,FALSE
"353090401A","SP",24,0,2,2,2,FALSE
"353650501A","SP",24,0,2,2,2,FALSE
"353820401A","SP",24,0,2,2,2,FALSE
"354075401A","SP",24,0,2,2,2,FALSE
"354100002G","SP",24,0,2,2,2,FALSE
"354165301A","SP",24,0,2,2,2,FALSE
"354190101A","SP",24,0,2,2,2,FALSE
"354325301A","SP",24,0,2,2,2,FALSE
"354330301A","SP",24,0,2,2,2,FALSE
"354340207A","SP",24,0,2,2,2,FALSE
"354390704A","SP",24,0,2,2,2,FALSE
"354430101A","SP",24,0,2,2,2,FALSE
"354520901A","SP",24,0,2,2,2,FALSE
"354600901A","SP",24,0,2,2,2,FALSE
"354680101A","SP",24,0,2,2,2,FALSE
"354780905A","SP",24,0,2,2,2,FALSE
"354780906G","SP",24,0,2,2,2,FALSE
"354780912A","SP",24,0,2,2,2,FALSE
"354780916A","SP",24,0,2,2,2,FALSE
"354850005A","SP",24,0,2,2,2,FALSE
"354850010A","SP",24,0,2,2,2,FALSE
"354870805A","SP",24,0,2,2,2,FALSE
"354870817A","SP",24,0,2,2,2,FALSE
"354870818A","SP",24,0,2,2,2,FALSE
"354980503A","SP",24,0,2,2,2,FALSE
"354990401A","SP",24,0,2,2,2,FALSE
"355030820A","SP",24,0,2,2,2,FALSE
"355030846A","SP",24,0,2,2,2,FALSE
"355030862A","SP",24,0,2,2,2,FALSE
"355030869A","SP",24,0,2,2,2,FALSE
"355070406A","SP",24,0,2,2,2,FALSE
"355070418A","SP",24,0,2,2,2,FALSE
"355100903A","SP",24,0,2,2,2,FALSE
"355465601A","SP",24,0,2,2,2,FALSE
"355495301A","SP",24,0,2,2,2,FALSE
"355540616A","SP",24,0,2,2,2,FALSE
"355540619A","SP",24,0,2,2,2,FALSE
"61787000","SP",24,0,2,2,2,FALSE
"61880000","SP",24,0,2,2,2,FALSE
"61895050","SP",24,0,2,2,2,FALSE
"61898500","SP",24,0,2,2,2,FALSE
"62360060","SP",24,0,2,2,2,FALSE
"62705000","SP",24,0,2,2,2,FALSE
"62835100","SP",24,0,2,2,2,FALSE
"64182000","SP",24,0,2,2,2,FALSE
"64320010","SP",24,0,2,2,2,FALSE
"A715","SP",24,0,2,2,2,FALSE
"A716","SP",24,0,2,2,2,FALSE
"A718","SP",24,0,2,2,2,FALSE
"A728","SP",24,0,2,2,2,FALSE
"A735","SP",24,0,2,2,2,FALSE
"A737","SP",24,0,2,2,2,FALSE
"A746","SP",24,0,2,2,2,FALSE
"A763","SP",24,0,2,2,2,FALSE
"A764","SP",24,0,2,2,2,FALSE
"A768","SP",24,0,2,2,2,FALSE
"A769","SP",24,0,2,2,2,FALSE
"350270503A","SP",24,0,1,1,1,FALSE
"350380202A","SP",24,0,1,1,1,FALSE
"350390101A","SP",24,0,1,1,1,FALSE
"350570802A","SP",24,0,1,1,1,FALSE
"350600302H","SP",24,0,1,1,1,FALSE
"350635901A","SP",24,0,1,1,1,FALSE
"350715901A","SP",24,0,1,1,1,FALSE
"350850401A","SP",24,0,1,1,1,FALSE
"350900701A","SP",24,0,1,1,1,FALSE
"350900703H","SP",24,0,1,1,1,FALSE
"350920501A","SP",24,0,1,1,1,FALSE
"350920504A","SP",24,0,1,1,1,FALSE
"350925402A","SP",24,0,1,1,1,FALSE
"350950204A","SP",24,0,1,1,1,FALSE
"350950206A","SP",24,0,1,1,1,FALSE
"350950230H","SP",24,0,1,1,1,FALSE
"350970001A","SP",24,0,1,1,1,FALSE
"350970003G","SP",24,0,1,1,1,FALSE
"350970004G","SP",24,0,1,1,1,FALSE
"350970004H","SP",24,0,1,1,1,FALSE
"350970006G","SP",24,0,1,1,1,FALSE
"350970013A","SP",24,0,1,1,1,FALSE
"351050003A","SP",24,0,1,1,1,FALSE
"351050004A","SP",24,0,1,1,1,FALSE
"351050005A","SP",24,0,1,1,1,FALSE
"351050008A","SP",24,0,1,1,1,FALSE
"351050010A","SP",24,0,1,1,1,FALSE
"351050012A","SP",24,0,1,1,1,FALSE
"351060902A","SP",24,0,1,1,1,FALSE
"351170601A","SP",24,0,1,1,1,FALSE
"351220901A","SP",24,0,1,1,1,FALSE
"351270401A","SP",24,0,1,1,1,FALSE
"351300906A","SP",24,0,1,1,1,FALSE
"351340501A","SP",24,0,1,1,1,FALSE
"351350401A","SP",24,0,1,1,1,FALSE
"351350403A","SP",24,0,1,1,1,FALSE
"351350406A","SP",24,0,1,1,1,FALSE
"351380105A","SP",24,0,1,1,1,FALSE
"351380107A","SP",24,0,1,1,1,FALSE
"351500401A","SP",24,0,1,1,1,FALSE
"351500403A","SP",24,0,1,1,1,FALSE
"351510304A","SP",24,0,1,1,1,FALSE
"351570701A","SP",24,0,1,1,1,FALSE
"351570703A","SP",24,0,1,1,1,FALSE
"351570704A","SP",24,0,1,1,1,FALSE
"351630902A","SP",24,0,1,1,1,FALSE
"351630906A","SP",24,0,1,1,1,FALSE
"351640802A","SP",24,0,1,1,1,FALSE
"351640804A","SP",24,0,1,1,1,FALSE
"351840403A","SP",24,0,1,1,1,FALSE
"351870108A","SP",24,0,1,1,1,FALSE
"351870115A","SP",24,0,1,1,1,FALSE
"351870118A","SP",24,0,1,1,1,FALSE
"351870119A","SP",24,0,1,1,1,FALSE
"351870121A","SP",24,0,1,1,1,FALSE
"351880007A","SP",24,0,1,1,1,FALSE
"351907101A","SP",24,0,1,1,1,FALSE
"352040004A","SP",24,0,1,1,1,FALSE
"352040005A","SP",24,0,1,1,1,FALSE
"352042601A","SP",24,0,1,1,1,FALSE
"352100201A","SP",24,0,1,1,1,FALSE
"352110101A","SP",24,0,1,1,1,FALSE
"352210901A","SP",24,0,1,1,1,FALSE
"352220802A","SP",24,0,1,1,1,FALSE
"352250501A","SP",24,0,1,1,1,FALSE
"352250502A","SP",24,0,1,1,1,FALSE
"352260401A","SP",24,0,1,1,1,FALSE
"352400601A","SP",24,0,1,1,1,FALSE
"352440201A","SP",24,0,1,1,1,FALSE
"352470901A","SP",24,0,1,1,1,FALSE
"352550803A","SP",24,0,1,1,1,FALSE
"352590402A","SP",24,0,1,1,1,FALSE
"352690203A","SP",24,0,1,1,1,FALSE
"352720701A","SP",24,0,1,1,1,FALSE
"352940109A","SP",24,0,1,1,1,FALSE
"353060701A","SP",24,0,1,1,1,FALSE
"353060702A","SP",24,0,1,1,1,FALSE
"353170401A","SP",24,0,1,1,1,FALSE
"353440104A","SP",24,0,1,1,1,FALSE
"353490601A","SP",24,0,1,1,1,FALSE
"353620801A","SP",24,0,1,1,1,FALSE
"353680201A","SP",24,0,1,1,1,FALSE
"354060601A","SP",24,0,1,1,1,FALSE
"354330301G","SP",24,0,1,1,1,FALSE
"354330305A","SP",24,0,1,1,1,FALSE
"354330306A","SP",24,0,1,1,1,FALSE
"354330307A","SP",24,0,1,1,1,FALSE
"354340208A","SP",24,0,1,1,1,FALSE
"354500101A","SP",24,0,1,1,1,FALSE
"354580301A","SP",24,0,1,1,1,FALSE
"354580328H","SP",24,0,1,1,1,FALSE
"354730403A","SP",24,0,1,1,1,FALSE
"354780908A","SP",24,0,1,1,1,FALSE
"354780911A","SP",24,0,1,1,1,FALSE
"354780915A","SP",24,0,1,1,1,FALSE
"354780919A","SP",24,0,1,1,1,FALSE
"354850004G","SP",24,0,1,1,1,FALSE
"354850013A","SP",24,0,1,1,1,FALSE
"354870803A","SP",24,0,1,1,1,FALSE
"354870803G","SP",24,0,1,1,1,FALSE
"354870808A","SP",24,0,1,1,1,FALSE
"354870809A","SP",24,0,1,1,1,FALSE
"354870811A","SP",24,0,1,1,1,FALSE
"354870816A","SP",24,0,1,1,1,FALSE
"354880702A","SP",24,0,1,1,1,FALSE
"354880703A","SP",24,0,1,1,1,FALSE
"354890602A","SP",24,0,1,1,1,FALSE
"354980502A","SP",24,0,1,1,1,FALSE
"354990404A","SP",24,0,1,1,1,FALSE
"354990405A","SP",24,0,1,1,1,FALSE
"354990410A","SP",24,0,1,1,1,FALSE
"354995302A","SP",24,0,1,1,1,FALSE
"355000101A","SP",24,0,1,1,1,FALSE
"355030807A","SP",24,0,1,1,1,FALSE
"355030808B","SP",24,0,1,1,1,FALSE
"355030812A","SP",24,0,1,1,1,FALSE
"355030826A","SP",24,0,1,1,1,FALSE
"355030833A","SP",24,0,1,1,1,FALSE
"355030837A","SP",24,0,1,1,1,FALSE
"355030853A","SP",24,0,1,1,1,FALSE
"355030873A","SP",24,0,1,1,1,FALSE
"355030874A","SP",24,0,1,1,1,FALSE
"355030880A","SP",24,0,1,1,1,FALSE
"355030882A","SP",24,0,1,1,1,FALSE
"355030894A","SP",24,0,1,1,1,FALSE
"355070412A","SP",24,0,1,1,1,FALSE
"355070413A","SP",24,0,1,1,1,FALSE
"355070420A","SP",24,0,1,1,1,FALSE
"355100901A","SP",24,0,1,1,1,FALSE
"355100902A","SP",24,0,1,1,1,FALSE
